company_location,company_name,date_expiry,date_posted,employment_type,job_description,job_requirements,job_title,num_apps,salary_lower,salary_type,salary_upper,seniority
"Redhill Industrial Estate, 13 Jalan Kilang 159413",Kirei Japanese Food Supply Pte. Ltd.,23 Feb 2019,24 Jan 2019,Full Time,Roles & ResponsibilitiesRoles & Responsibilities:   Able to liaise with customers in English and Mandarin Processing and Invoicing of orders Provide Sales support to Sales Team. General administrative tasks. Data entry to internal system. Other ad-hoc duties.  ,RequirementsRequirements   Minimum Diploma and above Bilingual in English & Mandarin Proficient in Microsoft Office Able to commence in short notice,Administration Clerk,6.0,1600.0,Monthly,2000.0,Fresh/Entry Level
"The Paragon, 290 Orchard Road 238859",Pacific Medical Specialist,23 Feb 2019,24 Jan 2019,"Permanent, Full Time","Roles & Responsibilities Perform receptionist duties at O&G Clinic such as attending to patients, answering of phone calls and attending to email enquiries and booking of appointments Assist doctors during consultation and clinical procedures (if necessary) Able to apply basic patient care Prepare and dispense medications Manage inventory and stock taking Ensure accuracy of clinical data entry into computer system Process Insurance and Medisave claims Handling payment and providing financial consultation Maintain and ensure the cleanliness of the clinic Familiar with MOH regulator required for clinic will be an added advantage Maintain filling system and other admin duties Any other task as directed by the Clinic Manager or Doctor ","RequirementsRequirements:  Good knowledge of computer skills Independent and adaptable to environment Excellent interpersonal and communication skills Customer service oriented and a good team player Ability to multi-task, prioritize and proactive Min 1 year(s) relevant experience  Other Information:  5.5 days work week   Monday to Friday 9am to 6pm, Saturday 9am - 1pm Knowledge of Clinic Management Software is an added advantage Able to speak mandarin in order to liasie with mandarin speaking patients Immediate availability preferred  Only shortlisted candidates will be notified for interview",Clinic Assistant (O&G),13.0,,,,Non-Executive
117A Jalan Sultan 199007,I.R.B. Law Llp,23 Feb 2019,24 Jan 2019,"Full Time, Flexi Work","Roles & ResponsibilitiesApplicants are invited to apply for the full time position of the Customer Service Representative  to handle incoming  calls and enquiries from potential clients.   Responsible for understanding client needs and providing assistance with their enquiries with excellent client service. Good telephone and interpersonal skills. Ability to effectively communicate in English, both verbally and in writing, with fellow employees, clients, Answering inbound calls in a timely & courteous manner. Actively listen and understand clients requests, questions and/or complaints. Maintain professionalism with difficult customer interaction. Accurately input data into the applicable system as required to document call activity. Ability to quickly understand information and situations and provide appropriate response. Convey information effectively. Other administrative and ad hoc duties as may be assigned. ",Requirements Excellent written and verbal communication skills Excellent phone manner and professionalism  Friendly attitude with strong ability to actively listen and communicate solutions ,Customer  Service Representative,5.0,1600.0,Monthly,2000.0,"Fresh/Entry Level, Non-Executive"
1 Raffles Quay 048583,Ernst & Young Advisory Pte. Ltd.,23 Feb 2019,24 Jan 2019,Full Time,"Roles & ResponsibilitiesCyber threats, social media, massive data storage, privacy requirements and continuity of the business as usual require heavy information security measures. As an information security specialist, you will lead the implementation of security solutions for our clients and support the clients in their desire to protect the business.   The opportunity You will belong to an international connected team of specialists helping our clients with their most complex information security needs and contributing toward their business resilience. As a cybersecurity consultant, you will work with a team of cyber security experts to implement security solutions for our clients and support the clients in their desire to protect the business. You will belong to an international connected team of specialists helping our clients with their most complex information security needs and contributing toward their business resilience. We will support you with career-long training and coaching to develop your skills. As EY is a global leading service provider in this space, you will be working with the best of the best in a collaborative environment. So whenever you join, however long you stay, the exceptional EY experience lasts a lifetime.","RequirementsYour key responsibilities This is a role where no two days are the same – so you’ll find yourself taking on plenty of new responsibilities as you go. You’ll work alongside clients and colleagues, balancing your time between developing security strategies, advising stakeholders, providing workshops and supporting business development. If you’re flexible and ready to adapt to a constantly changing environment, there’s no better place to develop your skills. Since you’ll be working directly with clients, some travel will be required.   Skills and attributes for success   Participate in information security engagements, with a focus in the implementation of Governance Risk and Compliance (GRC) solutions to provide technology enablement of risk-related processes.   Participate in the review of IT processes and controls over security domains in line with internationally accepted standards (e.g. ISO27001) and regulatory guidelines (e.g. MAS Technology Risk Management Guidelines).   Work together in dynamic teams in key industries such as financial services and government sector.   Evaluate and assess the security posture of client environment such as network infrastructure and IT assets.     To qualify for the role you must have   A recognized university degree in accounting, business, information technology, engineering, mathematics or other relevant discipline   At least two complete years of working experience   Willingness to pick up new technology   Willingness to travel on overseas assignment as the need arises   Strong written and verbal communication skills and presentation skills   Analytic and problem solving skills   Demonstrates integrity, values, principles, and work ethic     Ideally, you’ll also have   Professional certifications such as GIAC Penetration Tester (GPEN), Certified Information Systems Auditor (CISA) and / or Certified Information Systems Security Professional (CISSP), Certified Information Security Manager (CISM), ISO27001, OSCP, CREST     What we look for Highly motivated individuals with excellent problem-solving skills and the ability to prioritize shifting workloads in a rapidly changing industry. An effective communicator, you’ll be a confident team player that collaborates with people from various teams while looking to develop your career in a dynamic organization.   What working at EY offers We offer a competitive compensation package where you’ll be rewarded based on your performance and recognized for the value you bring to our business. We also offer you:   Support, coaching and feedback from some of the most engaging colleagues around   Opportunities to develop new skills and progress your career   The freedom and flexibility to handle your role in a way that’s right for you     About EY As a global leader in assurance, tax, transaction and advisory services, we’re using the finance products, expertise and systems we’ve developed to build a better working world. That starts with a culture that believes in giving you the training, opportunities and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we’ll make our ambition to be the best employer by 2020 a reality.   If you can confidently demonstrate that you meet the criteria above, please contact us as soon as possible. Join us in building a better working world. Apply now.","Cybersecurity Senior Associate (Grc), Advisory, Singapore",0.0,4100.0,Monthly,8200.0,Junior Executive
1 Raffles Quay 048583,Ernst & Young Advisory Pte. Ltd.,23 Feb 2019,24 Jan 2019,Full Time,"Roles & ResponsibilitiesCyber threats, social media, massive data storage, privacy requirements and continuity of the business as usual require heavy information security measures. As an information security specialist, you will lead the implementation of security solutions for our clients and support the clients in their desire to protect the business.   The opportunity You will belong to an international connected team of specialists helping our clients with their most complex information security needs and contributing toward their business resilience. As a cybersecurity consultant, you will work with a team of cyber security experts to implement security solutions for our clients and support the clients in their desire to protect the business. You will belong to an international connected team of specialists helping our clients with their most complex information security needs and contributing toward their business resilience. We will support you with career-long training and coaching to develop your skills. As EY is a global leading service provider in this space, you will be working with the best of the best in a collaborative environment. So whenever you join, however long you stay, the exceptional EY experience lasts a lifetime.","RequirementsYour key responsibilities This is a role where no two days are the same – so you’ll find yourself taking on plenty of new responsibilities as you go. You’ll work alongside clients and colleagues, balancing your time between developing security strategies, advising stakeholders, providing workshops and supporting business development. If you’re flexible and ready to adapt to a constantly changing environment, there’s no better place to develop your skills. Since you’ll be working directly with clients, some travel will be required.   Skills and attributes for success   Participate in information security engagements, with a focus in the implementation of Governance Risk and Compliance (GRC) solutions to provide technology enablement of risk-related processes.   Participate in the review of IT processes and controls over security domains in line with internationally accepted standards (e.g. ISO27001) and regulatory guidelines (e.g. MAS Technology Risk Management Guidelines).   Work together in dynamic teams in key industries such as financial services and government sector.   Evaluate and assess the security posture of client environment such as network infrastructure and IT assets.     To qualify for the role you must have   A recognized university degree in accounting, business, information technology, engineering, mathematics or other relevant discipline   At least one year of working experience   Willingness to pick up new technology   Willingness to travel on overseas assignment as the need arises   Strong written and verbal communication skills and presentation skills   Analytic and problem solving skills   Demonstrates integrity, values, principles, and work ethic     Ideally, you’ll also have   Professional certifications such as GIAC Penetration Tester (GPEN), Certified Information Systems Auditor (CISA) and / or Certified Information Systems Security Professional (CISSP), Certified Information Security Manager (CISM), ISO27001, OSCP, CREST     What we look for Highly motivated individuals with excellent problem-solving skills and the ability to prioritize shifting workloads in a rapidly changing industry. An effective communicator, you’ll be a confident team player that collaborates with people from various teams while looking to develop your career in a dynamic organization.   What working at EY offers We offer a competitive compensation package where you’ll be rewarded based on your performance and recognized for the value you bring to our business. We also offer you:   Support, coaching and feedback from some of the most engaging colleagues around   Opportunities to develop new skills and progress your career   The freedom and flexibility to handle your role in a way that’s right for you     About EY As a global leader in assurance, tax, transaction and advisory services, we’re using the finance products, expertise and systems we’ve developed to build a better working world. That starts with a culture that believes in giving you the training, opportunities and creative freedom to make things better. Whenever you join, however long you stay, the exceptional EY experience lasts a lifetime. And with a commitment to hiring and developing the most passionate people, we’ll make our ambition to be the best employer by 2020 a reality.   If you can confidently demonstrate that you meet the criteria above, please contact us as soon as possible. Join us in building a better working world. Apply now.","Cybersecurity Associate (Grc), Advisory, Singapore",2.0,3000.0,Monthly,6000.0,Junior Executive
50 Sungei Tengah Road 699012,"Society For The Prevention Of Cruelty To Animals, Singapore",23 Feb 2019,24 Jan 2019,Full Time,"Roles & ResponsibilitiesThe Society for the Prevention of Cruelty to Animals (SPCA) is looking for a dynamic and committed individual to join our team as Trap-Neuter-Release-Manage (TNRM) Field Officer. As a Field Officer, you will be part of an operations team managing a large scale dog sterilisation project, promoting high standards of animal welfare and providing excellent service to our clients. You will be well placed to make a difference for the animals by working on an impactful humane population management project. Key Responsibilities:  Ensure that high standards of animal welfare are maintained for all animals in the project Managing dog trapping operations on the ground, ensuring trapping targets are met consistently Conducting field surveys and collecting data Mediating human-animal conflict cases Establish and maintain positive relationships with all stakeholders  Please send in your application stating ‘Field Officer (TNRM)’ in the subject field, including your CV and a cover letter indicating your interest in the position. Only shortlisted candidates will be notified. * Please note that for all positions, you must be prepared to travel to 50 Sungei Tengah Road. Please check to make sure that the distance is not too far for you to travel before applying.","RequirementsRequirements:  Passion for animal welfare Animal handling experience Good verbal and written communication skills Class 3 driving license, with at least two years driving experience Able to work shifts, including weekends Mature and personable with strong interpersonal skills to work collaboratively ",Field Officer (Tnrm),2.0,,,,Non-Executive
"One Marina Boulevard, 1 Marina Boulevard 018989",Cisco Systems (Usa) Pte. Ltd.,23 Feb 2019,24 Jan 2019,Full Time,"Roles & ResponsibilitiesThe Cisco Meraki team is seeking a Senior Go-to-market Strategy Consultant to cover the Asia Pacific (APJC) region.  You will be responsible for developing the long-term GTM strategy for the region and its priority market segments.  As part of the role, you will be a data-driven thought partner for our APJ leadership team, developing relationships with top-level Cisco executives and working cross-functionally across sales, marketing, channel, and product at Meraki.  You will also track and analyse the impact of the strategic initiatives undertaken. Ideal candidates will have senior executive presence, excellent relationship building skills, and strong leadership skills to make decisions, drive thought leadership, gain executive sponsorship, delegate, and coach others. Each day is truly unlike the one before and your penchant for collaboratively solving problems, passion for impact, and unparalleled desire to be part of a growing team that is helping guide the future direction of the business are the tools that you’ll need to be a Meraki Strategy Associate. This role is full time, and can be based in Singapore or Sydney. Responsibilities  Define overall GTM strategy for APJ and align it to the company’s global vision Develop and manage relationships with top-level Meraki and Cisco regional executives to ensure strategic initiatives sponsorship & get alignment for project execution Drive thought leadership cross-functionally across sales, marketing, channel, product and other departments Conduct analysis to provide insight into the business’ health in APJ and prioritise regional initiatives ","RequirementsMinimum Qualifications  5-8 years of experience in consulting, or equivalent experience and skills Exceptional communication & relationship-building skills Experience working across multiple regions in the Asia Pacific region, with a strong understanding of local market dynamics Superior critical thinking and problem solving skills, and understanding of strategic frameworks & concepts Ability to take initiative and work autonomously to structure & solve strategic problems Proven track record leading complex and cross-functional strategic initiatives Interest in and ability to understand networking and cloud technologies Strong analytical skills and proficiency in Excel and PPT Ability to travel across APJ regions and to the United States as needed (~30%) as the role would support and require close interlock with regional and global teams.  Desired Qualifications  B2B work experience MBA or graduate degree in management   ",Senior Strategy Consultant,10.0,10000.0,Monthly,12500.0,Professional
21 Lower Kent Ridge Road 119077,National University Of Singapore,08 Feb 2019,24 Jan 2019,"Contract, Full Time","Roles & ResponsibilitiesJob description  Collaborating with professors or colleagues, conduct some of the following activities for research and industrial projects:     C#/JAVA programming, database design User Interface design Data analysis, including cleaning, processing, etc Algorithm design and implementation Conducting experiment Mathematic or simulation modelling Academic paper and industry report writing Preparation of presentation slides, and necessary documents   Other necessary support, including website maintenance, activity organization, etc  Preferred Skills  Honors degree from top tier universities, or rich working experience from well-known industry company Knowledge on the following subjects     Software development, including web application development, 3D graphic engine (Unity) application WordPress management Maritime and logistics Port operations Simulation modeling Optimization and heuristic algorithms   ","Requirements Bachelor or higher degree in Industrial Engineering, Computer Science, Statistics and Mathematics, or in other relevant disciplines Proficient in communication and academic writing, and proficient in team collaboration Good working experience, or good research experience, or high research potential ",Research Engineer  /  Research Associate,3.0,3333.0,Monthly,5000.0,Non-Executive
101B Telok Ayer Street 068574,Costello Medical Singapore Pte. Ltd.,23 Feb 2019,24 Jan 2019,Permanent,"Roles & ResponsibilitiesAbout the Role Due to our continued expansion, we are seeking a full-time Project Assistant to support our team on a wide range of scientific, administrative and project management tasks. If you have an excellent attention to detail, enjoy organising and want to contribute your scientific skills to the successful delivery of a range of projects in the field of medical communications, then our Project Assistant role could be for you. This is a varied role and in a typical week your time will be divided across multiple projects in several different disease areas. You will work alongside experienced team members who will provide training on the technical aspects of project delivery and, as a result, you will gain a thorough understanding of how to conduct various projects across our different service offerings. A strong component of the role involves providing support across project teams and you will be responsible for a range of administrative tasks which may include:  Scheduling and recording minutes for relevant meetings and coordinating their distribution Coordinating logistics and providing project support for events and meetings Assisting Project Managers with client and author communication on multi-component projects Assisting the team with resource planning to optimise productivity and cross-collaboration between divisions Supporting the development of client proposals and tracking those sent and responded to Assisting in the production of progress reports and summaries for clients that enhance the level of client communication and customer service delivered Managing the administrative aspects of projects such as article purchasing, subscription and membership renewals Organising team socials and other internal activities Adding project details to our management system and pulling reports  Project Assistants also work on several scientific tasks, which may include:  Formatting, consistency and general quality control review and proofreading of manuscripts, abstracts and posters Reformatting documents to ensure adherence to relevant journal and congress submission guidelines Managing manuscript and abstract conference submissions Supporting the accurate referencing of materials by collating bibliographies and preparing reference packs for submission to clients and external agencies Running literature searches in electronic databases using platforms such as Ovid, Wiley, PubMed, Wan Fang and Google Screening records for relevance to research questions and extracting data from relevant publications into Excel Helping project teams to keep abreast of the latest information from potentially relevant sources to inform their project work Coordinating the submission of scientific materials for clients’ internal review, including the filing of compliance documents ","RequirementsAbout You The ideal candidate will be proactive, innovative, flexible and eager to take on new challenges and responsibilities with an ambition to develop the role. Essential requirements for the role are:  An excellent attention to detail Professional oral and written communication skills Fluency in both oral and written English and Mandarin Chinese (to work on Chinese language materials and with Chinese clients) Good knowledge of Microsoft Office Excellent organisational skills The ability to respond to conflicting deadlines, work independently and self-manage your time A commitment to delivering excellent customer service (both to external clients and internal ‘customers’) A desire and aptitude for collaborative working across project teams A strong interest and motivation to work in and learn more about the healthcare sector  A degree level qualification or prior work in a biological sciences discipline would be highly desirable but not essential. No prior experience in medical communications is required, but you should have a strong interest and motivation to learn more about this field and the healthcare sector in general. What We Offer  Competitive salary 18 days’ annual leave plus public holidays, with an additional day per year added after 2 years’ service with the company Flexible working hours Discretionary cash bonuses Corporate medical and travel insurance Extensive internal and external training opportunities  How to Apply Please submit your CV and cover letter via our online application form. In your cover letter, you should explain why you think you would be suited to the Project Assistant role and why you would like to join Costello Medical. Your CV should clearly state your undergraduate degree class and grade of pass in any subsequent degree(s), along with your eligibility to work in Singapore.",Bilingual Mandarin Project Assistant,10.0,3000.0,Monthly,4000.0,Fresh/Entry Level
"One Marina Boulevard, 1 Marina Boulevard 018989",Cisco Systems (Usa) Pte. Ltd.,23 Feb 2019,24 Jan 2019,Full Time,"Roles & ResponsibilitiesWhat you’ll do. The Consulting System Engineer (CSE’s) primary responsibility is to provide technical guidance and sales support on the Cisco Security Solution Portfolio. Candidates should have expertise around Network Security (including NGFW/NGIPS), Network Visibility and Enforcement (Stealthwatch or similar, Identity Services Engine and Anyconnect VPN)  Cloud  security (Email, Web, Anti-Spam, Cloudlock, Umbrella, WSA/CWS ) and Advanced Threat Solutions such as Advanced Malware Protection (AMP) and AMP for Endpoints as well as a strong background in the security domain generally. Candidates should be able to explain how technical solutions can be applied to solve business problems, and should be able to speak the languages of business and technical decision makers alike.     Key Responsibilities   Business Development  Support the activities of the GSSO and general Sales team through direct support of identified customer opportunities, Partner identification and development. Promote the technical value and benefits of Cisco Security solutions. Encourage partners to utilise Cisco technology. Build trusted technical advisor relationships with Customers and leaders of various partner groups, linking the Cisco vision to relevant business strategies. Present and demonstrate technical solutions in a business relevant way to all levels of the customer and Partner organisation. Use Cisco defined processes and tools such as SFDC to navigate through the sales cycle, implementing relevant Cisco enablement programs and tools to drive Security  sales opportunities.      Solution and Architectural Selling  Explain the elements of the Cisco Security solutions and architecture and how they're interconnected with all elements of the Cisco portfolio, ensuring that the features and benefits of Cisco technology are understood and valued by Customers. Help partner technical sales teams design innovative architectural solutions that drive strategic objectives and help differentiate partner offerings. Ensure the detailed features, functionality and architectural impact of Cisco technology in your designs and proposals are understood, valued and communicated. Build a working knowledge of technology shifts that impact security and other architectures. For example the role of Software Defined Networking and Data Centre Architectures. ","RequirementsWho you are  University degree in a technical discipline or equivalent At least 4 years of experience in the security field At least 5 years of pre-sales SE experience Some form of in depth experience such as enterprise architecture, security operations or compliance auditing  Cisco CCIE very highly regarded    Personal and Organisational Development  Maintain personal organisation and time management Be attentive to details and always follow-up Bring and further develop outstanding presentation skills     Work flexibly to achieve your goals using the various internal and external resources available Technical Acumen and Foundation Knowledge Invest time in learning about technology shifts, and communicate the relevant aspects to customers and partners Maintain up to date Cisco product knowledge Knowledge of Cisco Internetworking equipment would be beneficial ",Cyber Security Consulting Systems Engineer,3.0,8000.0,Monthly,11200.0,Professional
101B Telok Ayer Street 068574,Costello Medical Singapore Pte. Ltd.,23 Feb 2019,24 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesAbout the Role The Mandarin speaking Medical Writer/Analyst will be based in our Singapore office, and will work closely with our Asia-Pacific Head and the Asia-Pacific team, as well as collaborating with experts in our UK team. We are looking for those with experience in scientific research and for enthusiastic recent graduates in the sciences, who possess exceptional English and Mandarin language skills, and have keen interest in pioneering further expansion of the company into China. This is therefore a particularly exciting opportunity for an individual who is keen to help shape the future of Costello Medical. Medical Writers and Analysts work on projects involving the detailed analysis of data from clinical trials and the assimilation and creative presentation of this analysis in different formats including posters, slide sets, value dossiers, reports and peer-reviewed publications. These deliverables are used directly by our clients in communication with external stakeholders instrumental to the successful uptake of novel therapies. The work is structured on a project-by-project basis and you will usually be working on several projects in different disease areas at any one time. You will work in project teams alongside experienced colleagues, who provide one-to-one training in the technical aspects of the role, including project management and effective client communication. Delivering project work requires close collaboration with clients, and following a successful induction period you will increasingly participate in teleconferences and face-to-face meetings with external stakeholders. Please see below to learn about the difference between Medical Writers and Analysts; please note that you will be asked to specify which role you are applying for in your application form.   Medical Writer Medical Writers work on a variety of projects across different specialties with a direct focus on written communication. In particular, Medical Writers focus on the development of publications in both English and Mandarin (abstracts, posters, oral presentations and manuscripts) targeted at scientific journals and conferences. These projects require the ability to work closely with clients and prominent doctors to deliver high quality writing which is scientifically rigorous and in line with the strategic positioning of the pharmaceutical or medical devices product. The role also requires constant dedication to customer service and developing strong relationships with the clients, academics, and healthcare professionals in China and globally. Outside of publications, Medical Writers also work on other projects, including developing slide sets for educational events or advisory boards as well as developing reports and other written materials. Analyst Analysts work across a variety of projects and specialise in document types and formats such as educational materials, slide sets, value dossiers, reimbursement submissions and literature review reports. In a typical week, you could be working on a slide set summarising the epidemiology of type 2 diabetes in Mandarin, supporting a client at an onsite educational event in China and working alongside our Health Economists to adapt a cost-effectiveness model for a client in the Asia-Pacific region. What We Offer We offer a competitive starting salary depending on your experience. Additional benefits include discretionary cash bonuses and corporate medical and travel insurance. We are committed to the development of all employees and provide excellent internal training opportunities, and full funding, study leave and travel expenses to complete the University of York’s prestigious postgraduate programme in Health Economics for Healthcare Professionals, the London School of Hygiene and Tropical Medicine postgraduate programmes in Clinical Trials and Public Health and other external courses. Medical Writers are also encouraged to undertake and submit their own research to the International Society of Pharmacoeconomics and Outcomes Research (ISPOR), International Society for Medical Publications Professionals (ISMPP) and may receive full funding and time away from the office to attend the ISPOR and ISMPP congresses and short courses. How to Apply To apply to this position, please visit http://www.costellomedical.com/careers/how-to-apply/ to submit your CV along with a covering letter explaining why you think you would be suited to the role and your reasons for wishing to join the Singapore office of Costello Medical. You should also indicate where you originally saw the position advertised. Your CV should clearly state your undergraduate degree class, grade of pass in any subsequent degree(s), and grade of pass in any Mandarin language examinations you have undertaken, along with your nationality and details about your eligibility to work in Singapore. We are able to support employment pass applications for successful candidates. You are advised to submit your application early, as the role will be filled as soon as a suitable candidate has been found. For further information please visit our website or email your questions to recruitment@costellomedical.com.","RequirementsWhat Background Should You Have?  A degree level or higher qualification in a scientific discipline (minimum 2.1). We welcome applications from candidates with a diverse range of specialisms, including but not limited to; biology, chemistry, pharmacy and medicine Exceptional written and spoken fluency in Mandarin (equivalent to native Mandarin language skills) Excellent written and spoken fluency in English An ability to communicate scientific materials clearly in both written and oral form Excellent understanding of and ability to apply scientific concepts Close attention to detail Aptitude for and experience of scientific writing which could include dissertations, research summaries, lab reports, poster or oral presentations, peer-reviewed scientific publications, book chapters, grant applications, regulatory documents, and articles for websites or student magazines Competency in Microsoft Word, Excel and PowerPoint Organisational skills and the ability to work across multiple projects at the same time Previous experience in this sector, including in the Chinese healthcare system, is highly desirable. You should have a genuine interest in healthcare and an eagerness to learn about new areas of clinical science  How to Apply To apply to this position, please visit http://www.costellomedical.com/careers/how-to-apply/ to submit your CV along with a covering letter explaining why you think you would be suited to the role and your reasons for wishing to join the Singapore office of Costello Medical as a bilingual Japanese Medical Writer.  We regret that  only applications that meet this requirement will be considered.",Bilingual Mandarin Medical Writer / Analyst,4.0,4000.0,Monthly,5000.0,Professional
,Mcafee (Singapore) Pte. Ltd.,23 Feb 2019,24 Jan 2019,Full Time,"Roles & ResponsibilitiesBusiness Introduction: With the mission of capturing the biggest market share in the areas of endpoint security, security operations, data protection and cloud security, we work together for a common goal of shaping the future by designing and building best in class, robust and scalable security products for our customers. This is where you come in. We are looking for a new team member who defined by his/her unique and innovative skills, sytle and point of view. About the Role: The Support Account Manager is responsible for driving customer loyalty, adoption and implementation of McAfee Solutions. Comfortable consulting with enterprise customer team members across the spectrum from system administrators to Chief Security Officers (CSO). Able to articulate the value of McAfee solutions and services that inspires the adoption of McAfee solutions, services, educational offerings and premium support. Understanding individual customer security priorities enables the SAM to provide targeted advice on best practices, security strategies, and planning for value added services that drive customer success with McAfee products.  Key Responsibilities:  Responsible for delivery of McAfee’s Premier and Enhanced Success Plan services. Develops a trusted advisor relationship with the customer’s managers and executive sponsors. Coordinates McAfee professional services, training, incident response, and support activities as well as the Customer stakeholders and project managers to ensure the successful implementation of McAfee solutions and services. Drives customer retention and adoption rates by conducting regular meetings with customers to review open issues, level of customer satisfaction (net promoter score), or lack thereof. Works pro-actively with customers to reduce risks and maximize their security investment. Serves as customer advocate collecting customer feedback on product or solution needs, understanding the customer environment and articulating that to internal teams. Works closely with the customer(s) and internal resources to rapidly resolve customer issues. ","Requirements 3+ years in Customer Success, Account Management or similar role. A proven ability to succeed in a fast-paced environment and ever-changing industry. Strong communication skills (written, verbal, phone, email, presentation), with the ability to explain technical subjects to non-technical end user personnel in an Enterprise environment. Ability to build credibility and trust by first understanding, and then addressing customer needs. Ability to build and maintain highly valuable and outcome-based relationships with a diverse customer account base. Excellent time management and project management skills. Experience with Security issues and Products. Experience with McAfee solutions is preferred, but not mandatory.  Preferred Capabilities:  Bachelor's degree in a relevant field is highly preferred, but not mandatory. Comp TIA Security+ or CISSP certifications are a plus.  English fluency required; Additional languages a plus",Support Account Manager,10.0,6500.0,Monthly,7500.0,Professional
"Woodlands Horizon, 31 Woodlands Close 737855",Hebei Jinbiao Construction Materials Pte. Ltd.,23 Feb 2019,24 Jan 2019,Full Time,"Roles & ResponsibilitiesThe Accountant reports to the Finance Manager (FM) of the organisation. He/She is involved in most, if not all aspects of accounting and oversees the day-to-day activities of the accounting team. He/She ensures that the organisation's finance function is well organised as well as producing timely and accurate financial statements and management accounts, thus achieving compliance with corporate policies and statutory requirements. He/She analyses data and understands the financial performance and position of the organisation in order to develop suitable accounting policies to meet reporting requirements and to produce any special reports required by the management team.The Accountant's role often involves leading a team of finance and accounting specialists and working closely with the internal and external auditors, bankers, and regulators. He/She must keep current with changing statutory requirements and tax laws and determine the implications of such changes to financial reporting. He/She may also work with the FM or the leadership team to help define the organisation's overall finance strategy.","Requirements ~ Prepare accurate and timely financial statements. ~ Calculate taxable income and the income tax liabilities of the organisation. ~ Calculate the cost of different types of capital financial instruments and the overall costs of capital for the organisation. ~ Compile accurate tax-related information for the organisation. ~ Compute the valuation of business and financial assets using different models. ~ Ensure the respective privileges and rights are in place within the accounting information system for users with different job roles and functions. ~ Extract data and provide analysis for management using relevant accounting information systems or software. ~ Implement policies and procedures with emphasis on internal controls to prevent possible fraud and errors. ~ Maintain accurate journal entries and allocations. ~ Manage accounts payable and receivables to help the organisation determine working capital needs and funding strategies. ~ Operate accounting information systems efficiently and effectively. ~ Participate in budgeting and forecasting activities. ~ Plan and coordinate the annual financial audit process. ~ Prepare asset, liability, and capital account entries by compiling and analysing account information. ~ Prepare financial statements and disclosure notes. ~ Provide accurate and timely tax and financial reports to the relevant authorities. ~ Provide data in relation to assets, capital rationing and cost of capital. ~ Reconcile accounts and provide analysis for the organisations financial transactions. ~ Resolve issues and deficiencies arising from audit findings. ~ Respond to internal and external auditors on audit data, variances and audit findings.",Accountant,1.0,2500.0,Monthly,2500.0,Executive
232A South Bridge Road 058781,Lys Energy Solutions Pte. Ltd.,23 Feb 2019,24 Jan 2019,Full Time,"Roles & ResponsibilitiesEssential Functions  Develop, deploy, administer and maintain databases Create/ improve new/ existing scripts for data processing between FTP server and database System integration analysis and design, including designing process flows and mapping of current and future processes Identifying and acting on opportunities to improve and update software and systems Developing and implementing IT policy and best practice guides for the organization Overseeing and determining timeframes for major IT projects, including system updates, upgrades, migrations and outages for the organization Conducting regular system audits Develop web browser-based business tools for quotations, analysis, operations and maintenance, including automated dashboards and reports Support and manage the IT systems (mails, files hosting) and network Provide basic helpdesk service to end-users and generate ideas to improve existing IT system ","RequirementsJob Requirements/ Qualifications  2 years’ or more experience in IT industry Diploma/ Bachelor’s degree in IT, computer science or similar field Excellent knowledge of technical management, information analysis and of computer hardware/software systems Hands-on experience with computer networks, network administration and network installation Fluent in Python, Java or other programming language Experience with FTP and mySQL Resourceful, independent and work well in a team    Ideal Personal Characteristics  Good in handling project delivery, budget and timeline Motivated self-starter and fast learner, ability to multi-task under pressure Persistent, driven and goal-oriented Team player who works well across departments Excellent verbal and written communication skills in English ",System Engineer (It / Network),2.0,,,,Junior Executive
"International Plaza, 10 Anson Road 079903",A-It Investment Pte. Ltd.,23 Feb 2019,24 Jan 2019,"Contract, Full Time","Roles & Responsibilities Production OMS system support for job monitoring / recovery and production issue investigation. Investigate the production issue by checking application data, logon production server to check application log. Daylight saving system handling. CR submission and implementation. Servers disk space housekeeping for all online servers regularly. Drive Yearly DR Drill/ Exchange/Counter-party DR drill together with BCM team - Online/Offline/SGX etc. Exchange Market Rehearsal/Conformance Test support including user coordination if no change on application - Industry Wide Practice. Incident Management - To track all incident tickets until tickets closed. Keep track all tickets and investigating root cause / perform necessary recovery till tickets closed. Monthly DBSVO Servers Patching. Performing tech verification and support user LV. Attend to all Tivoli and TWS alerts and investigate root cause and perform job recovery. Exchange Holidays handling. Attend to SIE and Report request from users. ","Requirements At least 4 years of working experience in IT industry, preferably in banking / financial institute environments. Familiarity with key technologies, e.g. Oracle DB, PL/SQL, Java/ASP, NET/C++, SQL Server, DB2 Candidate with operational / development experience, preferably in support or development of critical application systems, will be added advantage. Communication skills with all levels and team work spirits are essential. ",Software Consultant,0.0,4000.0,Monthly,7000.0,Professional
