company_location,company_name,date_expiry,date_posted,employment_type,job_description,job_requirements,job_title,num_apps,salary_lower,salary_type,salary_upper,seniority
9 Woodlands Avenue 9 738964,Republic Polytechnic,30 Jun 2019,04 Jan 2019,Full Time,"Roles & ResponsibilitiesJob Responsibilities Facilitate student learning, conduct student-industry collaboration project, develop curricula and/or deliver enrichment and professional development activities in various area(s) such as:• Organisational Health and Culture Building• HR Analytics• International Staff Management• HR Innovation• HR Research Staff may also be required to take on the role as a mentor to students, and/or advise students on student life activities/developmental activities. Requirements • Possess sound planning, organising and multi-tasking skills, with a strong sense of responsibility for completing assigned duties on time.• Experience in managing data and analytics• Proficient in using analytics software for business and HR strategies and analysis• Qualification in Human Resource Management, Psychology or its related disciplines• Preferably with at least 5 years of relevant industry experience• Have a passion for developing talents• Have strong industry linkages to carry out human resource related projects and research",,School Of Management And Communication - Lecturer (Human Resource Management With Psychology),0.0,3700.0,Monthly,6300.0,
,Company Undisclosed,03 Feb 2019,04 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesIn this role, we are looking for Big Data Architect to drive high priority customer initiatives, leveraging Azure data services to solve the biggest and most complex data challenges faced by our enterprise customers. This is a technical role, accountable for the end-to-end deployment and usage for Azure data services. You will own the Azure Data Services technical architecture: data architecture design sessions, implementation projects and/or Proofs of Concepts. You will be helping customers realise results in a digital world through business technology solutions and managed services that combine insight, innovation and expertise focused on Microsoft® technologies. The individual will be expected to:  Architect scalable data processing and analytics solutions, including technical feasibility for Big Data storage, processing and consumption e.g., development of enterprise Data Lake strategy, heterogeneous data management, Polyglot Persistence, decision support over Data Lake. Work with delivery teams to design Azure data services solutions in support of the over-arching analytics services solution, including SQL Database, Document DB, SQL Data Warehouse, HD Insight, Azure Machine Learning, Stream Analytics, Data Factory, Event Hubs and Notification Hubs You will design, coordinate and execute pilots, prototypes or proof of concepts, provide validation on specific scenarios. Report on progress of business objectives; Ensure plan execution, Document and share technical best practices / insights with Engineering teams, data scientists, IT Infrastructure , application delivery team members and the solution architect community Know how ML implementations should be reflected into the greater enterprise’s architecture. Understand the different data science and projection scenarios and their effect on the overall enterprise’s IT architecture and help decide the best compromise. Have deep subject matter expertise and demonstrable hands on experience implementing Big Data solutions using Microsoft Data Platform and Azure Data Services; including Data Factory, Data Warehouse, Data Lake, Data Lake Analytics, Data Catalog, U-SQL, User Access Management 	 Operationalizing end-to-end cloud analytics solutions. Design data pipelines to support machine-learning solutions Design big data real-time processing solutions Designing big data batch processing and interactive solutions   ","RequirementsKey Requirements:  Masters / Degree in Engineering, Mathematics, Data Science, Computer Science or any other related field At least 5 years’ experience managing medium to large scale projects involving structured and unstructured data and architecting high performing data network solutions Experience working in big data technologies in the Microsoft Azure cloud like Azure Data Lake Store, Azure Data Lake Analytics, Azure Data Warehouse, Azure Stream Analytics, Azure Event Hub, Azure IoT Hub, and Azure Data Factory Knowledge and hands-on experience with some of the latest data technologies and frameworks such as Hadoop, MapReduce, Pig, Hive, Spark, Storm, Oozie, Sqoop, and Kafka, HBase, Flume, Zookeeper, MongoDB, NoSQL and Cassandra Knowledge of programming languages and latest technologies such as  C#.NET, Elastic, all types of JavaScript frameworks, HTML5, CSS, RESTful Services,  Spark, Python, Linux, Hive, and Kafk Possess deep understanding of data, RDBMS, network, cloud and hardware platforms including mainframes, distributed platforms, desktops, and mobile devices as well as a deep understanding of databases, data in storage and data in motion Good understanding of various historian systems related to the power and utility sector Working experience in customer facing roles and success leading deep technical architecture and design discussions with senior executives ",Big Data Solution Architect,5.0,,,,Professional
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Contract,"Roles & ResponsibilitiesCompany Description This company, with a global workforce of 100,000, is a leading green brand and world leader for corporate action on climate change.     The company has an annual turnover of US$25bn, arriving from its innovative healthcare technology, consumer lifestyle and lighting solutions.    Duties and Responsibilities   Reporting to the manager, you will take responsibility for managing our master data set, developing reports, and troubleshooting data issues. To do well in this role you need a very fine eye for detail, experience as a data analyst, and deep understanding of the popular data analysis tools and databases. The responsibilities are as follows -     Design and develop data models to aid reporting and forecasting   Helping develop new reports, enhance existing reports and analysis.   Managing master data, including creation, updates, and deletion.   Managing security configuration, defining users and user roles.   Processing confidential data and information according to guidelines.   Managing and designing the reporting environment, including data sources, security, and metadata.   Supporting the data warehouse in identifying and revising reporting requirements.   Supporting initiatives for data integrity and normalization.   Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems.   Generating reports from single or multiple systems.   Troubleshooting the reporting database environment and reports.   Evaluating changes and updates to source production systems.   Training end users on new reports and dashboards, including documenting work instruction and user guide.   Providing technical expertise on data storage structures, data mining, and data cleansing.    ","RequirementsRequirements:     Bachelor’s degree or diploma from an accredited university or college in computer science with 2-4 years of experience as data analyst.   Ability to work with stakeholders to assess potential risks.   Ability to analyze existing tools and databases and provide software solution recommendations.   High-level experience in methodologies and processes for managing large scale databases.   Start-up mentality   High-level written and verbal communication skills.   Technical platforms - Required – Excellent knowledge in Excel and Excel datamodel & Preferred – experience in Power BI or Qlikview / Qliksense         On top of a competitive base salary, the company offers excellent career and training opportunity, attractive benefits and bonus schemes.   Interested parties, please click on APPLY button.   EA License: 94C3609 / R1655737  ",Data Analyst,14.0,3500.0,Monthly,4500.0,"Executive, Non-Executive, Junior Executive"
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Full Time,"Roles & ResponsibilitiesThe Manager/Senior Manager uses data analytics and determines new strategies to make production processes more efficient to meet organisation's goals. He/She establishes, implements and manages projects to meet operational objectives. He/She manages his/her team resources and balances between production requirement and manpower resources to ensure organisation's sustainability. He/She integrates quality principles and methodology to enhance engineering performance within the organisation.In addition the Manager/Senior Manager evaluates the organisation’s approach towards a lean enterprise and uses data analytics for business insights identification. He/She drives innovation practices in the organisation and review manufacturing processes to reduce working capital and optimize inventory levels.As a people manager, the Manager oversees manpower, financial, training and resource planning deployment within the organisation. He displays a high level of organisational awareness and leadership skills by working in a consultative manner with other departments/sections within the organisation.","Requirements ~ Analyse data for business insights identification. ~ Analyse production efficiencies. ~ Conduct interviews and make hiring decisions. ~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield. ~ Develop On-the-job training programme. ~ Develop workplace learning plan. ~ Evaluate organisations approach towards a lean enterprise. ~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans. ~ Evaluate workplace safety and health management system for compliance and improvement. ~ Improve operation planning through use of big data and advanced analytics modelling. ~ Integrate quality principles and methodology to enhance engineering performance. ~ Lead change management in the organisation. ~ Manage balance between production requirement and manpower resources. ~ Manage innovation practises in organisation. ~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks. ~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity. ~ Resolve workplace grievances and disputes. ~ Review manufacturing processes to reduce working capital and optimise inventory levels.",Manager,13.0,5000.0,Monthly,7000.0,Manager
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Full Time,"Roles & ResponsibilitiesThe Manager/Senior Manager uses data analytics and determines new strategies to make production processes more efficient to meet organisation's goals. He/She establishes, implements and manages projects to meet operational objectives. He/She manages his/her team resources and balances between production requirement and manpower resources to ensure organisation's sustainability. He/She integrates quality principles and methodology to enhance engineering performance within the organisation.In addition the Manager/Senior Manager evaluates the organisation’s approach towards a lean enterprise and uses data analytics for business insights identification. He/She drives innovation practices in the organisation and review manufacturing processes to reduce working capital and optimize inventory levels.As a people manager, the Manager oversees manpower, financial, training and resource planning deployment within the organisation. He displays a high level of organisational awareness and leadership skills by working in a consultative manner with other departments/sections within the organisation.","Requirements ~ Analyse data for business insights identification. ~ Analyse production efficiencies. ~ Conduct interviews and make hiring decisions. ~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield. ~ Develop On-the-job training programme. ~ Develop workplace learning plan. ~ Evaluate organisations approach towards a lean enterprise. ~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans. ~ Evaluate workplace safety and health management system for compliance and improvement. ~ Improve operation planning through use of big data and advanced analytics modelling. ~ Integrate quality principles and methodology to enhance engineering performance. ~ Lead change management in the organisation. ~ Manage balance between production requirement and manpower resources. ~ Manage innovation practises in organisation. ~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks. ~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity. ~ Resolve workplace grievances and disputes. ~ Review manufacturing processes to reduce working capital and optimise inventory levels.",Manager,3.0,5000.0,Monthly,7000.0,Manager
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Full Time,"Roles & ResponsibilitiesWe are an expanding international M&E consultancy, with a proven track record in low energy design, focused on providing excellent design solutions to clients. We now seek a fully experienced senior mechanical engineer to be based in our Singapore office. You will have the ability to run medium sized projects and undertake a client facing role in the development, design and co-ordination of engineering projects. Further skills will include detailed data centre experience  together with the coordination of engineering project services, with a proven track record in project management and delivery of high value technology sector projects.  Experience working on a range of other building types would be an advantage. You should possess excellent communication and interpersonal skills, both with colleagues and clients, and have experience working on innovative projects with leading client organisations. In addition to having robust technical knowledge relevant to building services design, and be capable of incorporating those technologies into data centre sector.  The position will ideally suit someone who is currently working building services consultancy and is prepared to work ‘hands on’. The ideal candidate will be a Singaporean or permanent resident, a Mandarin speaker would be desirable, a Professional/Chartered Engineer or working towards, educated to degree level in Building Services Engineering or equivalent with a minimum of 7 years industry experience. Role Responsibilities  Responsible for planning and coordinating engineering project work and design activities to ensure that project goals/objectives are accomplished within agreed deadline. Supports and acts as mentor to less senior mechanical engineers in technical elements of project work Designs and specifies mechanical installations, equipment, facilities, components, products, and systems for all building engineering services purposes Selects appropriate mechanical engineering concepts and solutions Leads coordination of engineering services on projects undertaken within the local office Attend team meetings and conference calls with front office engineers to discuss/review project technical requirements and deliverables Reviews project proposals or plans to input into time frame, procedures for accomplishing project, resource requirements and allotment of available resources to various phases of project Confers with RED project team to outline work plan and to assign duties, responsibilities and scope of project design Confers with local team personnel to provide technical advice and to resolve problems Establishes work plan and Engineering/CAD resource for each phase of project and arranges for assignment of project personnel Co-ordinated local team personnel to provide technical advice, resolve problems and ensure pr    ","Requirements Degree qualified, Licensed engineer and  have sufficient experience with International Consulting Engineering Leadership and people management skills Presentation skills – commercial / business developments /fee bids and technical Effective written and oral communication Competent in specification design/drawing for several building types Sound knowledge of key Health and Safety issues and legislation Knowledge of MS Office applications word, excel etc Ability to use IT based calculation and spreadsheet software Good understanding of BS SC and International design codes and standards Ability to work unsupervised and prioritise own workload Ability to concisely delegate appropriate tasks to mechanical engineers Ability to work to deadlines Good team building and motivational skills and techniques Analytical approach to problem solving and team relationships Acts in an ethical manner and follows the principles of the Ethics Charter and Ethics in Practice Guideline ",Senior Mechanical Engineer,8.0,5000.0,Monthly,8000.0,Senior Executive
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Full Time,"Roles & ResponsibilitiesThe Manager/Senior Manager uses data analytics and determines new strategies to make production processes more efficient to meet organisation's goals. He/She establishes, implements and manages projects to meet operational objectives. He/She manages his/her team resources and balances between production requirement and manpower resources to ensure organisation's sustainability. He/She integrates quality principles and methodology to enhance engineering performance within the organisation.In addition the Manager/Senior Manager evaluates the organisation’s approach towards a lean enterprise and uses data analytics for business insights identification. He/She drives innovation practices in the organisation and review manufacturing processes to reduce working capital and optimize inventory levels.As a people manager, the Manager oversees manpower, financial, training and resource planning deployment within the organisation. He displays a high level of organisational awareness and leadership skills by working in a consultative manner with other departments/sections within the organisation.","Requirements ~ Analyse data for business insights identification. ~ Analyse production efficiencies. ~ Conduct interviews and make hiring decisions. ~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield. ~ Develop On-the-job training programme. ~ Develop workplace learning plan. ~ Evaluate organisations approach towards a lean enterprise. ~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans. ~ Evaluate workplace safety and health management system for compliance and improvement. ~ Improve operation planning through use of big data and advanced analytics modelling. ~ Integrate quality principles and methodology to enhance engineering performance. ~ Lead change management in the organisation. ~ Manage balance between production requirement and manpower resources. ~ Manage innovation practises in organisation. ~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks. ~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity. ~ Resolve workplace grievances and disputes. ~ Review manufacturing processes to reduce working capital and optimise inventory levels.",Senior Manager,6.0,5000.0,Monthly,7000.0,Senior Management
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Full Time,"Roles & ResponsibilitiesThe Manager/Senior Manager uses data analytics and determines new strategies to make production processes more efficient to meet organisation's goals. He/She establishes, implements and manages projects to meet operational objectives. He/She manages his/her team resources and balances between production requirement and manpower resources to ensure organisation's sustainability. He/She integrates quality principles and methodology to enhance engineering performance within the organisation.In addition the Manager/Senior Manager evaluates the organisation’s approach towards a lean enterprise and uses data analytics for business insights identification. He/She drives innovation practices in the organisation and review manufacturing processes to reduce working capital and optimize inventory levels.As a people manager, the Manager oversees manpower, financial, training and resource planning deployment within the organisation. He displays a high level of organisational awareness and leadership skills by working in a consultative manner with other departments/sections within the organisation.","Requirements ~ Analyse data for business insights identification. ~ Analyse production efficiencies. ~ Conduct interviews and make hiring decisions. ~ Determine priorities dynamically and set planning assumptions for work in progress levels by product, cycle time and yield. ~ Develop On-the-job training programme. ~ Develop workplace learning plan. ~ Evaluate organisations approach towards a lean enterprise. ~ Evaluate the sustainability of manufacturing process by preparing rough cut capacity plans. ~ Evaluate workplace safety and health management system for compliance and improvement. ~ Improve operation planning through use of big data and advanced analytics modelling. ~ Integrate quality principles and methodology to enhance engineering performance. ~ Lead change management in the organisation. ~ Manage balance between production requirement and manpower resources. ~ Manage innovation practises in organisation. ~ Manage manufacturing key metrics including loading, performance to commitments, on time delivery and bottlenecks. ~ Manage material requirements planning taking into account the sales forecast, production plan and production capacity. ~ Resolve workplace grievances and disputes. ~ Review manufacturing processes to reduce working capital and optimise inventory levels.",Manager,4.0,5000.0,Monthly,7000.0,Manager
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Permanent,"Roles & ResponsibilitiesLeadership Talent Identification - Build a solid talent pipeline to ensure an effective succession in Executive roles, while increasing the participation of ‘APAC-homed’ leaders - Contribute to Corporate efforts to keep the organisation's Leadership attributes framework relevant for today and tomorrow’s business and talent challenges - Design and implement new models for early identification of leadership potential in APAC - Engage HR APAC community to use new models and enlarge their views on potential Leadership Talent Development - Shape and implement strategies that help develop and retain high-potential employees - Engage APAC HR and business leaders to allow leaders/leaders-to-be to take stretch assignments - Contribute to leaders/future leaders movements across geographies, within and beyond APAC - Expand leadership development to create agile leaders who can handle continuous change Coaching and Support - Coach leaders & future leaders to guide their reflection on professional and self development - Support leaders during challenging times, through developmental coaching conversations - Promote diversity, inclusion and empowerment, at all levels of leadership in the organization Data-driven Talent Decision Making - Practice and promote the use of data to underpin talent decisions - Contribute to the development/deployment of new tools to capture feedback - Design and implement fact-based processes to identify talent, in people who do not aspire to lead, yet contribute to the greatness of the organization Agile Organizations - Building/Transformation - Provide support to leaders as they take their organization through high-impact transformations - Assist business leaders in shaping, staffing and implementing new agile organizations that are geographically decentralised, and embedded in business ecosystems - Adapt HR processes incl. Performance management and Reward & Remuneration, as needed to accommodate the needs of agile network organizations - Develop a culture of feedback to promote effective collaboration and drive customer-centricity in the new organizations","Requirements Masters Degree in Business & HR  10+years experience in various HR positions, including Generalist and Talent focused role    Demonstrated ability to work across cultural/geographic/business lines boundaries   Solid coaching educational background and practice in corporate settings   Conceptual thinking abilities, balanced with a willingness to step into operational matters   Excellent communication skills with a strong command of English   Strong business experience in both operational and functional capacities  ",Talent Director,31.0,9000.0,Monthly,13000.0,Senior Management
"One Raffles Place, 1 Raffles Place 048616",Company Undisclosed,03 Feb 2019,04 Jan 2019,Full Time,"Roles & ResponsibilitiesObjectives: • Achieve membership targets in conjunction with sales • Build strategic partnerships and business development for the Japan market in key pillars of travel, fashion and lifestyle • Develop the global benefit across the world.  Job Description: • Identify and provide strategies to meet marketing objectives specifically for the aspirational and luxury marketing in Japan and global • Drive content for the membership and corporate website • Develop the product line of ecommerce website. • Create the prosses of new service. • Project manage member events for the Japan market • Achieve marketing objectives by recommending strategic plans and reviews with prior market research to support initiatives • Develop platform for data-driven marketing activities and programs. • Recognize marketing opportunities by identifying consumer/member requirements • Provide information by collecting, analysing, and summarizing data and trends. • Provide input for the global benefits program • Manage division budgets/sales forecasts • Establish and maintain good relationship with suppliers, sales agents and outsource companies. Long Term Goals • Build a team with minimum supervision and encourage and mentor them to own their projects. • Contribute to marketing effectiveness by identifying short-term and long-range issues that must be addressed. • Sustain rapport with Agents, Marketing / Business partners and anticipate new opportunities. • Prepare the annual marketing budget for Japan, track and keep spend within agreed budgets. • Strive to improve job knowledge by participating in trainings, maintain and expand personal networks and participate in marketing forums and conferences,","RequirementsSkills and Experience: • Fluency in both Japanese and English • 8+ years in a marketing role, preferably with either a focus in digital marketing, social media, or E-commerce. Management. • Experience in luxury retail, lifestyle, hospitality or membership services a plus • Proven success in a fast-moving, fluid environment • Cross functional experience • Strong Communication skills (written, verbal and presentation) • Track record of managing successful integrated marketing campaigns from inception to completion both online and offline • Experience in membership, loyalty marketing, or customer acquisition a plus • Bachelor’s degree in marketing • Management experience preferred • Experience managing budgets preferred","Senior Specialist, Business Development",6.0,5000.0,Monthly,6500.0,Professional
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Full Time,Roles & ResponsibilitiesMonitoring world markets and following the financial news. Conducting trades either electronically or by phone; collating data on oil assets; and communicating the most important trades of the day to the relevant parties agreeing prices in their relevant products. Trading on Platts eWindow Physical and Paper Trading Understanding market structure for fuel oil Shore / Floating tankage experience (prior experience will be an added advantage),RequirementsMinimum Bachelor's degree in Finance and Marketing,Fuel Oil Trader,51.0,15000.0,Monthly,15000.0,Senior Executive
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Permanent,"Roles & ResponsibilitiesHead of E2E Programme management for Africa, you will be responsible for change management, strategic thinking, programme management and IT/operations migration/transformation strategy. You will ensure that the business requirements are translated into system functionality that holds together coherently. You will be key to developing new processes and ways of working for Zambia and ensure that the country is well prepared for the implementation of the new systems and processes. You will be responsible for setting the in-country testing strategy and overseeing user acceptance of the new systems. Your key goals would include achieving straight through processing and zero cycle time for applications, as well as productivity efficiencies to handle significantly increased volumes of business. For all this you will stay technical, leading & providing the direction needed by teams across the stack to bring an end-to-end solution to life - digging into the complex but rewarding world of solving real problems for customers using the power of latest technologies like field force automation using mobility solutions, Data security/privacy using secure channels and encryption, AI/ML, digital assistants/chatbots, internet of things and using digital marketing strategies using technologies like AR/VR/MR.","Requirements IT leadership experience in a global environment with proven track record of using innovation and emerging technologies to solve real world business problems saving significantly through increase in productivity, generating efficiencies through operations and new revenue streams. Experience leading an agile development organization and driving adoption of agile across IT, operations and business units. Experience in a federated structure with matrixed leadership responsibilities Demonstrated experience driving digital transformation and business growth through innovation and the best implementation/use of emerging technology in order to drive business growth through customer delight. Possesses solid knowledge in emerging technologies, and the ability to apply these in the service of the Zambia's key business goals. Experience leading complex, major change initiatives; demonstrated skills in change management. Experience building an enterprise level data analytics capability using Big data, AI/ML etc. Builder of strong technology vendor partnerships, and able to manage multiple vendor relationships to ensure the best performance and financial return. ",Head Of Program Management,22.0,11000.0,Monthly,16000.0,Professional
,Company Undisclosed,03 Feb 2019,04 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesDaimler Financial Services (DFS) provides customers with a range of mobility options from financing and leasing to insurance and fleet management. The Digital Solution Centre (DSC) located in Singapore plays a pivotal role for DFS’s business development by driving digital adoption and innovation. The scope of the GM - Digital Contracting includes the following :   Development of a customer centric E signature product that supports off-line/ on-line sales channels and is the foundation of a Digital Lending Model Development of a customer centric Financial Services EKYC product that enables the Organization to authenticate a customer remotely and establish direct sales. Development of Optical Character recognition( OCR) enabling the Organization to transform into a paperless Operation thereby achieving DLM aspirational efficiencies. Development of Auto activation & disbursement models deployed across Regions thereby automating a key part of the Back Office. Development of an OCR ID system enabling the Dealer or Customer to upload data from government document into quotation tool enabling instant authentication & efficiencies. Responsible for Global scaling of E Contracting cross Regions utilizing chosen Safe agile methodology thereby reducing duplicate effort and costs. Change Request (CR) Management of products and systems relevant to the ‘Onboarding Contracting Team’ Management of Training and Accreditation programs jointly with markets to ensure competent and confident system users. Product Owner Team management, market digital engagement and driving digital culture change to promote an environment that is conducive to digitization, Agile / scrum working methodologies and customer centricity. ","Requirements MBA / Bachelor degree in business, marketing or related fields 5+ Years market experience on Senior Management level 5+ Years in digital innovation, UX / UI topics and seeing concepts and ideas through from ideation to validation In-depth understanding of digital customer journey Preferable IT qualification with an understanding of systems landscapes Proven track record in developing and implementing digital projects Project management experience with the ability to work independently with little supervision Strong interpersonal skills to interact and motivate diverse teams Experience with third party vendors & suppliers, e.g., in managing and coordinating them effectively Strong ability to communicate and reduce complex subjects to succinct information – in writing, verbally, and visually Ability to handle multiple complex initiatives at once, under multiple deadlines and with attention to detail. ",General Manager - Digital Contracting,11.0,10000.0,Monthly,16000.0,Middle Management
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Permanent,"Roles & Responsibilities To prepare tender quantity taking off, BQ costing & submission, progress payment claims, VO & finalization of accounts. To attend tender interviews & prepare monthly progress claim submission to consultants. To perform cost analysis and dynamic monitoring on projects cost data. Co-ordinate & communicate with all stakeholders, including sub-contractors, suppliers, authority bodies, internal & external parties to ensure all commercial and contractural matters are properly administered. Execute post contract administration such as handover certification and finalization of accounts. ","Requirements Minimum 5 years local experience as QS in Construction Industry. Degree or Diploma in QS or Building and Construction Management or equivalent. Proficient in Microsoft Office and Autocad applications. Good work integrity, follows instruction and work cohesive with site team.  ",Senior Quantity Surveyor,3.0,3000.0,Monthly,4500.0,Senior Executive
"The Jtc Summit, 8 Jurong Town Hall Road 609434",Company Undisclosed,03 Feb 2019,04 Jan 2019,Full Time,"Roles & ResponsibilitiesThe Accountant reports to the Finance Manager (FM) of the organisation. He/She is involved in most, if not all aspects of accounting and oversees the day-to-day activities of the accounting team. He/She ensures that the organisation's finance function is well organised as well as producing timely and accurate financial statements and management accounts, thus achieving compliance with corporate policies and statutory requirements. He/She analyses data and understands the financial performance and position of the organisation in order to develop suitable accounting policies to meet reporting requirements and to produce any special reports required by the management team.The Accountant's role often involves leading a team of finance and accounting specialists and working closely with the internal and external auditors, bankers, and regulators. He/She must keep current with changing statutory requirements and tax laws and determine the implications of such changes to financial reporting. He/She may also work with the FM or the leadership team to help define the organisation's overall finance strategy.","Requirements ~ Prepare accurate and timely financial statements. ~ Calculate taxable income and the income tax liabilities of the organisation. ~ Calculate the cost of different types of capital financial instruments and the overall costs of capital for the organisation. ~ Compile accurate tax-related information for the organisation. ~ Compute the valuation of business and financial assets using different models. ~ Ensure the respective privileges and rights are in place within the accounting information system for users with different job roles and functions. ~ Extract data and provide analysis for management using relevant accounting information systems or software. ~ Implement policies and procedures with emphasis on internal controls to prevent possible fraud and errors. ~ Maintain accurate journal entries and allocations. ~ Manage accounts payable and receivables to help the organisation determine working capital needs and funding strategies. ~ Operate accounting information systems efficiently and effectively. ~ Participate in budgeting and forecasting activities. ~ Plan and coordinate the annual financial audit process. ~ Prepare asset, liability, and capital account entries by compiling and analysing account information. ~ Prepare financial statements and disclosure notes. ~ Provide accurate and timely tax and financial reports to the relevant authorities. ~ Provide data in relation to assets, capital rationing and cost of capital. ~ Reconcile accounts and provide analysis for the organisations financial transactions. ~ Resolve issues and deficiencies arising from audit findings. ~ Respond to internal and external auditors on audit data, variances and audit findings.",Accountant,75.0,5000.0,Monthly,7000.0,Manager
,Company Undisclosed,03 Feb 2019,04 Jan 2019,"Part Time, Temporary, Contract, Flexi Work",Roles & Responsibilities Replying of emails and calls to suppliers in Japan by Japanese language Replying of emails and calls to supplier and customers in Singapore by English Stock check and delivery to outlets  Send purchase order to supplier Data Aggregation process Create Invoice and monthly Sales report to account  ,"Requirements Proficient in both spoken & written English and Japanese for the purpose to communicate with Japan counterparts Good communication skills willing to travel around singapore to deliver stocks to outlets working hours: 10am – 4pm (Minimum 3 times per week, Monday - Friday) for at least 3 months 1 hour lunch break SGD $12 per hour ",Part Time Japanese Speaking Staff,7.0,800.0,Monthly,1000.0,"Fresh/Entry Level, Non-Executive"
,Company Undisclosed,03 Feb 2019,04 Jan 2019,Full Time,"Roles & ResponsibilitiesResponsibilities  Prepare financial reports', monitor performance against budgets, forecasts and prior year in a timely manner Manage timely month end closing process and recounciliations including intercompany transactions Resolve accounting discrepancies, and clarifications of accounting standards gaps Ensure accounting activities are in compliance with the accounting standards Prepare monthly GST submission, statutory audits & tax and regular government surveys Assist in the implementation of ERP system and data migration Review and implement an effective system of internal control procedures ",RequirementsRequirements  Degree in accounting/finance with minimum 8-10 years of hands-on relevant accoounting experience (at management level). CA with ACCPAC knowledge will be a plus point Strong analytical skills and ability to multi-task at a fast paced environment. This role is required to travel within Asia Pacific region.  All applicants will be treated with strict confidence.,Regional Assistant Accountant,27.0,,,,Manager
