company_location,company_name,date_expiry,date_posted,employment_type,job_description,job_requirements,job_title,num_apps,salary_lower,salary_type,salary_upper,seniority
"Paya Lebar Square, 60 Paya Lebar Road 409051",Skillsforce Management Consultancy Pte Ltd,09 Feb 2019,10 Jan 2019,"Contract, Full Time","Roles & ResponsibilitiesThe Accountant reports to the Finance Manager (FM) of the organisation. He/She is involved in most, if not all aspects of accounting and oversees the day-to-day activities of the accounting team. He/She ensures that the organisation's finance function is well organised as well as producing timely and accurate financial statements and management accounts, thus achieving compliance with corporate policies and statutory requirements. He/She analyses data and understands the financial performance and position of the organisation in order to develop suitable accounting policies to meet reporting requirements and to produce any special reports required by the management team.  The Accountant's role often involves leading a team of finance and accounting specialists and working closely with the internal and external auditors, bankers, and regulators. He/She must keep current with changing statutory requirements and tax laws and determine the implications of such changes to financial reporting. He/She may also work with the FM or the leadership team to help define the organisation's overall finance strategy.","RequirementsReporting to the Branch Head for Financial Accounting, you will be primarily involved in financial accounting and reporting activities, maintenance of fixed assets register as well as following up on accounts receivables and reconciliations, which include the following: -         Monthly closing of accounts and preparation of financial reporting packages -         Review of journals, accounting classifications, reconciliations and perform financial analysis -         Preparation of government statistics, grant claim submission and annual financial statements -         Ensure completeness and accuracy of fixed asset register and following up n overdue receivabls -         Any ad-hoc duties/projects assigned Requirements -         Degree in Accountancy or Professional accounting qualifications with a minimum of 5 years of relevant experience -         Understanding of generally accepted accounting principles and financial statements -         Good time management , able to multi-task and meet tight reporting deadlines in a fast paced environment -         Numerically inclined, meticulous, proactive, with good analytical, communication and interpersonal skills -         Able to work independently, perform under pressure and work effectively as a team -         Strong proficiency in Microsoft Excel incluing V -look up , pivot table etc and knowledge of SAP financial system will be added advantage This is a 6 months contract and location - West, Pioneer  ",Asst Manager - Financial Accounting,39.0,4000.0,Monthly,6000.0,Professional
"Vertex, 33 Ubi Avenue 3 408868",Avensys Consulting Pte. Ltd.,09 Feb 2019,10 Jan 2019,Permanent,"Roles & ResponsibilitiesPosting Title : IT Risk and Governance, Assistant Manager Position :Permanent  IT Governance  Assist with the formulation, propagation and adoption of company-wide IT policies, standards, procedures and guidelines across Income.  Design, develop and implement various IT Governance processes and risk checklists to support IT risk assessment due diligence processes to maintain a proactive assessment programme. Assist in the on-going maintenance of IT policies and other governance standards and procedures to ensure it is relevant and effective and in compliant with regulatory requirements  Maintain and oversight of schedule for all IT governance document reviews and endorsement. Facilitates the review, development, implementation, and documentation of IT domain-specific policies, procedures, processes, programs, and practices to guide business units towards continuous compliance.  Monitor and review any IT exceptions and non-adherence to IT governance policies processes. Serve as Subject Matter Expert for all IT Policies and governance processes.    IT Risk Management   Establish IT Risk Management process to align with Income’s Enterprise Risk Management framework and provide support facilitate risk analysis and monitor risk mitigation to ensure effectiveness of remediation steps.  Maintain the IT Risk Register and liaise with key stakeholders for appropriate risk management and timely remediation or closure of issues to committed timelines.  Monitors the list of key systems and conducts regular RCSA to ensure compliance with MAS Notice on Technology Risk Management using the MAS TRM self-assessment checklist.  Be the subject matter on IT GRC and and provide regular updates to TRM Forum and Income Management.  Facilitate Income’s RCSA process - from the identification of metrics/key risk indicators and creation and maintenance of a risk register/library of the risk factors. Validate data input sources that measure key risk indicators (KRIs) to monitor and report its status and initiate corrective actions, if any.  Identification of new risk factors, key risk indicators (KRI) as well as metrics to be incorporated into the GRC system for monitoring of corrective actions, if any.  Advises on specific IT GRC matters such as legislative drivers or regulatory expectations and consults on approaches to comply with business/technical policy, standards, and regulations with an enterprise-focus Work with key stakeholders from Compliance and Risk department to develop a risk awareness programme to promote and build a strong risk-aware culture  Obtain a good understanding of MAS Technology Risk Management (TRM) Guideline and Income’s TRM Framework’s risk processes and identify opportunities to enhance IT operational effectiveness.    ","RequirementsKey Requirements  Education – Degree holder in Information Technology, Info Systems, Computer Science or equivalent. Experience – At least 7 years of relevant experience in IT Risk Management and IT GRC related functions.  5+ years of experience IT risk management or IT Governance areas  Professional Certifications - CISSP, CISA, CRISC, CGEIT certifications will be an advantage. Good knowledge of a broad range of technology systems and infrastructure components (e.g. applications, operating systems, databases, networks) and related concepts such as cloud and DevOp  Good understanding of technology process and risk methodologies, industry standards such as ISO 27001, NIST, OWASP, Cloud Security and technology domains best practices. Good knowledge on IT Security and cyber defence and familiar with SDLC and Control Self-Assessment (RCSA) processes Well verse with MAS regulations (e.g. TRM, Outsourcing) and ABS Guidelines.  Some FI or insurance domain experience will be an advantage  Competencies  Strong interest in IT risk management and seek to keep abreast on the dynamic threat landscape. Demonstrates strong risk-awareness ",It Risk Management,1.0,6000.0,Monthly,10000.0,Manager
80 Robinson Road 068898,Hai Di Lao Holdings Pte. Ltd.,09 Feb 2019,10 Jan 2019,Full Time,Roles & Responsibilities Responsible  for managing and opening company account and online banking issues; Responsible for company internal accounts transactions; To ensure branches daily operating funds are deposited to designated bank on time； To ensure compliance with company procedure to execute fund collection and online banking payment; Responsible for timely submission for relevant financial data and ensure its accuracy； To ensure company daily expenses reimbursements are in compliance; Maintain a good relationship with banks and other financial institute; Complete any ad hoc job assigned by superior timely and accurately. ,"Requirements Accounting related major; Minimum 2 years' relevant experience with MNCs with hands-on experience in closing full sets of accounts; experience in retail or catering industry is an advantage; Responsible, meticulous, analytical and possess a high sense of urgency to meet deadlines; Multi tasking team player but able to work independently; Strong analytical skill, good communication and interpersonal skills; Adaptive and positive personality to work effectively under pressure meet tight deadline; Proficient in Microsoft Office Application (Excel, Work and Outlook); Familiar with SAP is an advantage. ",Accountant,22.0,2500.0,Monthly,3300.0,Junior Executive
16 Changi North Way 498772,Panalpina World Transport (Singapore) Pte. Ltd.,09 Feb 2019,10 Jan 2019,Permanent,"Roles & ResponsibilitiesWhat we offer:  Competitive salaries and benefits including flexible benefits for you and your family Company transport at designated MRT stations Learning and growth opportunities Fun, healthy and pro-family working environment such as fruit days, dinner and dance, company soccer games, family day, nursing room facilities, flexible working hours and more!    We are looking for a BU Ocean Freight Import Customer Service Coordinator Singapore who can perform the following duties:  Attend to all customers’ inquiries via the telephone or email Generate invoices to facilitate efficient payment by customers Update systems- internal/external with shipment data Liaise with other teams for customer follow up Maintain a systematic and efficient filing system of all documents Generate billing reports as per customers’ SOP ","RequirementsIdeally, you have the following:  A high level of competency in customer care and service is desired Operational knowledge in Freight forwarding Diploma with at least 2 years in the sea freight Industry. Good interpersonal and communication skills, both written and spoken Proficient in English language High competency with MS Office (Word, Excel, PowerPoint) Previous exposure to the following applications: SAP TM or ERP System are desirable ",Ocean Freight Import Customer Service Coordinator Singapore,8.0,2000.0,Monthly,2800.0,Fresh/Entry Level
"Republic Plaza, 9 Raffles Place 048619",Jones Lang Lasalle Property Consultants Pte Ltd,09 Feb 2019,10 Jan 2019,Full Time,"Roles & ResponsibilitiesOccupancy Planning Team Administrator Integrated Portfolio Services/Occupancy Planning, Singapore   What this job involves: Team Administration You are the go-to person for all administrative matters in the team!  You will support and provide high quality administrative services to the senior management team, to ensure excellent governance and compliance is maintained across the organisation. You will coordinate all HR, Finance and on boarding administration. Working closely with the team financial controller, you will ensure invoices are accurate and paid on time. You will need to help the senior management to prepare and submit their expenses on a timely basis.  Data  What importance do you place on an accurate database?  Account databases must be accurately updated so that account team leads and leadership team members can focus on business development and revenue generation. You will ensure this is the case.  Additionally, you will be responsible for the organisation of all shared folders and reporting metrics.","RequirementsSound like you? To apply you need to be: Administration Experiences Do you have direct administration experience with familiarity in invoicing, expenses, cost management and an appreciation of budgets? This will be important.  Ideally, you will have gained this experience from a corporate real estate environment. Positive & Proactive As the administrator for a regional team, you will need to work with a number of different cultures and personalities across a variety of timelines.  Your positive nature will encourage collaboration and your proactive approach will help identify better ways of working.  Great communicator Can you communicate your thoughts clearly both verbally and in writing? You’ll be working with many large diverse interest groups in different countries across APAC so the way you share information and your ability to persuasively convey information is highly important.   What we can do for you: At JLL, we make sure that you become the best version of yourself by helping you realize your full potential in an entrepreneurial and inclusive work environment. We will empower your ambitions through our dedicated Total Rewards Program, competitive pay and benefits package.   Apply today!",Occupancy Planning Team Administrator,4.0,,,,Senior Executive
"Ubi Techpark, 10 Ubi Crescent 408564",Web Synergies (S) Pte Ltd,09 Feb 2019,10 Jan 2019,Contract,"Roles & ResponsibilitiesProject experience in SSIS, SSAS, & SSRS. Must have necessary worked on all the 3 aspects of SQL Server 2008/2012 data warehouse. Knowledgeable in dimensional modeling. Good in Power Pivot and excel reporting. Also helps if they know Power BI. Good communication skills and ability to work in challenging project environments.","RequirementsProject experience in SSIS, SSAS, & SSRS. Must have necessary worked on all the 3 aspects of SQL Server 2008/2012 data warehouse. Knowledgeable in dimensional modeling. Good in Power Pivot and excel reporting. Also helps if they know Power BI. Good communication skills and ability to work in challenging project environments.",Msbi Consultant,1.0,,,,"Professional, Non-Executive"
"Mapletree Business City, 10 Pasir Panjang Road 117438",Government Technology Agency,31 Mar 2019,10 Jan 2019,Contract,"Roles & ResponsibilitiesThe Government Technology Agency (GovTech) aims to transform the delivery of Government Digital Services through the development of Smart Nation infrastructure and applications. This is achieved by facilitating collaboration with citizens and businesses to co-develop technologies, thus placing them at the heart of our work.   The Geospatial Specialist Office in GovTech is established to encourage geospatial innovation and adoption across Whole-of-Government (WoG), so as to increase productivity and promote synergistic collaboration amongst agencies. As Manager/Engineer – Geospatial, you will be part of the team to drive digital transformation for the built environment industry.   What to Expect:   Explore and evaluate technical feasibility of emerging technologies and solutions on BIM and open BIM Work with various stakeholders to plan and formulate solutions to support regulatory functions Manage trials and pilot projects with agencies, industry partners and technology providers Investigate information exchange between BIM data and assess suitable tools for interoperability   How to Succeed:   Degree in Information Technology/Architecture/Engineering or a related discipline  At least 3 years of relevant work experience (Fresh graduates are welcome to apply) Strong analytical, writing, presentation and interpersonal skills Good attitude with a willingness to learn and pick up new skills as required Proficient with BIM/CAD modelling tools Able to effectively work independently as well as in a team setting  ",,Manager /  Engineer - Geospatial (Contract),0.0,5000.0,Monthly,8000.0,Middle Management
2022 Bukit Batok Street 23 659527,Goodrow Pte Ltd,09 Feb 2019,10 Jan 2019,Full Time,Roles & ResponsibilitiesGeneral Administration (Tickets/Hotel reservations etc) Accounting Data Entry Walk-in Sales Administration Occasional Sourcing and Purchasing Job Type: Full-time,"RequirementsSelf Driven and Highly Disciplined Individuals With Basic Accounting Knowledge Familiar with Quickbook software Education Qualifications not a priority, Experience counts",Accounting And General Administration,3.0,,,,"Fresh/Entry Level, Non-Executive"
,J Marketing,09 Feb 2019,10 Jan 2019,Full Time,"Roles & ResponsibilitiesResponsibilities  Assist the Sales Manager in tracking and monitoring the movement of the local sales team, including the leave reports, urgent leaves and sales-visit at client’s location. Responsible for managing queries from clients via phone or email and to: -     Resolve queries about delivery schedule. Direct queries about products or services to the correct Sales Representatives. Record complaints or feedbacks from Clients and/or suppliers and escalate these matters to the Sales Manager or Management.   Support marketing activities through cold-calling assigned prospective Clients, follow-up calls after quotations are sent and manage post-sales Customer Survey efforts.  S/he will also be involved in consolidating data from the Customer Surveys for the presentation to the Sales and Quality Department. ","RequirementsRequirements   GCE A Level, Local Diploma or Degree in Business/Finance/Economics/Marketing/Communications or equivalent 1-2 years’ experience in relevant field of study Strong ethics, with a customer-oriented attitude Outstanding communication skills, with the ability to foster long-term relationships Ability to perform under stress and tight deadlines ",Sales Support Executive,4.0,,,,"Fresh/Entry Level, Executive"
21 Lower Kent Ridge Road 119077,National University Of Singapore,09 Feb 2019,10 Jan 2019,"Contract, Full Time","Roles & ResponsibilitiesJob Purpose: 1. To design, deliver and manage experiential workshops, trainings and undergraduate modules that help students develop critical employability skills, personal effectiveness skills and career skills to be career and future ready. 2. To manage industry relations within the communications and new media sector so as to increase the number of such job and internship postings made available to NUS students from all faculties.   Duties and Responsibilities: 1. Work as part of a team to design and deliver workshops and classes in Career Preparation and Personal Effectiveness to increase the career-readiness and future-readiness of our students. This includes:     Undergraduate modules such as CFG 1001, Career Catalyst, Roots & Wings 2.0 (PLS 8001 & 8002, 8003) and as well as the soon to be offered Industry Awareness Module by Faculty of Science;   CFGs Career Accelerator series of workshops that helps prepare NUS students to thrive in the workplace; and   CFG Career Launchpad program aimed at specific student groups at risk of not attaining meaningful employment upon graduation.     2. Roll out workshops and programs in support of the universities efforts to offer continuous education and training programs to alumni. 3. Keep abreast of industry needs and employability trends to inform CFG’s programs and services. 4. Engage with companies within the communications and new media sector so as to generate more internships and job openings to NUS students across all faculties. This includes, organising recruitment talks, inviting them to career fairs, helping to coordinate their campus recruitment efforts, etc. 5. Support team’s efforts to introduce new, innovative and scalable learning solutions such as MOOCs, self-directed micro-learnings, and other means of self-directed career preparation. 6. Contribute to other CFG initiatives such as the Future Ready Report, NUS Career Fest, etc. 7. Support the Director and Section heads to introduce data driven improvements to CFG’s programs and services. ","RequirementsQualification and Experience:   A recognised university degree   At least 5 years of professional work experience   Strong track record in teaching, workshop facilitation and curriculum design aimed at university students and working professionals   Skills:   Curriculum Design and Workshop Facilitation   Skilled at designing tailored workshops to meet the unique learning needs of various student groups   Uses the latest research and market needs to influence workshop curriculum    Skilled at using facilitation, coaching and experiential learning techniques to increase student learning and engagement.       Communication   Excellent written and verbal communications o Strong interpersonal skills, able to communicate effectively with diverse stakeholders, including senior stakeholders   Engaging presentation skills, effective with both small and large sized audiences       Project Management   Excellent organisational skills and timeline management   Effective in coordinating with multiple departments and stakeholders    Meticulous and detailed oriented    Able to work independently with little supervision       Collaboration   Knows how to engage effectively and work efficiently with colleagues and partners to meet tight timelines and achieve goals Personal Attributes:        Driven   Purpose driven: motivated to achieve results that make a positive impact on our students   Works with energy, enthusiasm, and positivity under pressure   Resourceful and tenacious self starter that ‘gets things done’       Curious   Has a growth mindset and sees change, challenge and setbacks as an opportunity for personal and professional growth   Open to new ideas and perspectives   Reads widely to keep abreast of emerging trends       Insightful   Excellent problem-solving skills   Connects the dots to introduce creative solutions and insights   Turns new knowledge into useful solutions that he/she can implement    ",Learning And Development Specialist,20.0,4000.0,Monthly,7900.0,Professional
"Mapletree Business City, 80 Pasir Panjang Road 117372",Pfizer Private Limited,09 Feb 2019,10 Jan 2019,"Permanent, Full Time","Roles & Responsibilities Responsible for the sales target set for the business Service accounts, develop prospects, co-ordinate sales and marketing initiatives, market data collection Account Management 	 Set clear objectives and develop strategies for each account to drive penetration and growth Establish good rapport with decision makers (at all levels) Service & maintain existing business (contracts, quotations, tenders, relationship management) Proactively seek new business opportunities to secure Track account sales and provide accurate forecast (sales, penetration rates and market share) Establish sound understanding of customer needs, challenges, competition, key trends etc   Provides guidance and coaching in selling skills, territory management to Sales Executives Able to obtain and share sales / market intelligence through his / her market relationships and applies the knowledge to form solutions across sales territories or sectors ","Requirements Minimum 2 years sales experience in pharmaceutical/medical device industry. Proficient in Microsoft applications (Microsoft excel, word & powerpoint) Possess a class 3 valid driving license and preferably possess a car ",Senior Sales Executive,10.0,5500.0,Monthly,7000.0,Senior Executive
"Solstice Business Center, 23 New Industrial Road 536209",Metro Transit Solutions Pte. Ltd.,09 Feb 2019,10 Jan 2019,Part Time,Roles & ResponsibilitiesPart-Time Manual Data-Entry $7 per hour / Part-Time,RequirementsMicroSoft Office. Must be competent in MicroSoft EXCEL. Successful candidate shall be required to work part-time and assist the Project Manager in populating Excel Spreadsheets.,It Support,8.0,,,,Fresh/Entry Level
"Mapletree Business City, 80 Pasir Panjang Road 117372",Pfizer Pfe Private Limited,09 Feb 2019,10 Jan 2019,"Permanent, Full Time","Roles & Responsibilities Responsible for the sales target set for the business Service accounts, develop prospects, co-ordinate sales and marketing initiatives, market data collection Account Management 	 Set clear objectives and develop strategies for each account to drive penetration and growth Establish good rapport with decision makers (at all levels) Service & maintain existing business (contracts, quotations, tenders, relationship management) Proactively seek new business opportunities to secure Track account sales and provide accurate forecast (sales, penetration rates and market share) Establish sound understanding of customer needs, challenges, competition, key trends etc   Provides guidance and coaching in selling skills, territory management to Sales Executives Able to obtain and share sales / market intelligence through his / her market relationships and applies the knowledge to form solutions across sales territories or sectors ","Requirements Degree, preferably with a Science background Minimum 2 years sales experience in pharmaceutical/medical device industry. Proficient in Microsoft applications (Microsoft excel, word & powerpoint) Possess a class 3 valid driving license and preferably possess a car ",Senior Sales Executive,5.0,5600.0,Monthly,7000.0,Senior Executive
"Ubi Techpark, 10 Ubi Crescent 408564",Nityo Infotech Services Pte. Ltd.,09 Feb 2019,10 Jan 2019,Contract,"Roles & Responsibilitieso Reviewing Data Centre Infrastructure plans o delivery of infrastructure via Service NOW • The selected candidate may also be required to assist the team manager in gathering information for reporting purposes and assist with special projects, along with completing specified tasks from end to end. • The selected candidate must also maintain a strong level of independence and possess the ability to think on their feet. Strong written and verbal communication skills are key components to succeed in this role. • The selected candidate must also maintain excellent organizational and time management skills with a high focus on attention to detail and accuracy. • Selected candidate will be working with staff in from across the globe, acting as a central point for CTO to help transverse CTI teams on queries","Requirements Possess mature consulting skills with the appropriate level of assertiveness, active listening and influence Good communication skills, both oral and written; The ability to work independently, and yet collaboratively to positively affect the team dynamics Flexibility to handle multiple projects and changing priorities  Excellent knowledge of Microsoft Office Suite(Word, Excel, Outlook, PowerPoint) Balanced blend of analytical skills, problem solving, and strong reporting and communication skills Strong problem-solving, organizational and follow-up skills and the ability to multi-task effectively Proactive, ability to use own initiative and take lead to devise creative solutions Should demonstrate a commitment to quality and strong attention to details ",Project Manager,14.0,6500.0,Monthly,7000.0,Manager
"New Bridge Centre, 336 Smith Street 050336",Personnel Link Jobhub Pte. Ltd.,09 Feb 2019,10 Jan 2019,Permanent,"Roles & ResponsibilitiesSales Manager Formulate sales and marketing strategies to secure orders Conduct market research, sales forecast and sales administration Co-ordinate with relevant departments to gather costing, production capabilities, technical specification and other relevant data for the preparation of quotation and delivery to customer Receive and confirm customer's order, specification and requirements Liaise person between with company and customer, Care of Key customers Maintain and administer all sales records Assist in any projects assigned by Manager Do Business Development to develop new customers","Requirements Diploma in Mechanical Engineering or other relevant Engineering or General Degree Experience in respective Field  Salary: $4000 Location: North / West Interested candidates, can email resume to jazmin@personnellink.com.sg and cc to career@personnellink.com.sg",Sales Manager (Engineering),2.0,3000.0,Monthly,4000.0,Manager
"Az @ Paya Lebar, 140 Paya Lebar Road 409015",The Supreme Hr Advisory Pte. Ltd.,09 Feb 2019,10 Jan 2019,Full Time,"Roles & Responsibilities To carry out maintenance tasks such as modification, overhaul and repair of aerospace components to the specified standard in accordance to the maintenance data Inspection of test instruments, general maintenance of tools and rigs, condition of consumables and general conditions of work area To perform the pneumatic high pressure air testing to ensure the serviceability of the components after repair completion Any other tasks assigned by the Supervisor ",RequirementsDylan Then Reg No: R1878687 The Supreme HR Advisory Pte Ltd EA No: 14C7279  ,Aerospace Technician [Caas /  Overhaul /  Modification /  Inspection],0.0,2000.0,Monthly,2400.0,Junior Executive
"One Raffles Link, 1 Raffles Link 039393",Credit Suisse Ag,09 Feb 2019,10 Jan 2019,Permanent,"Roles & Responsibilities Responsibilities in providing equity research and investment ideas to our institutional and asset management client base, with a focus on the key Frontier Markets in Asia. The analysis of key macro and micro trends affecting corporates in a specific sector. Working closely with internal sales, sales trading and trading teams.  The monitoring of news flow and in updating models.  Formulating and presenting thematic and stock-specific research which will have a direct impact on investment decisions and outcomes. Presenting investment ideas to key clients of the firm. Analyzing and presenting data from various sources to draw investment conclusions.  Supporting other CS businesses globally by providing insight into key trends. Financial modelling and analysis, including understanding and analyzing company results.  ","Requirements A minimum of 3-5 years proven experience as an Equity research analyst or extensive experience, ideally gained within South East Asian Markets including existing client relationships.  Strong experience in the valuation, investment and company analysis. A high standard in presentation and written and verbal communication skills in English with other Asian languages highly preferred.  In-depth knowledge of local markets and in the key sectors.  Excellent mathematical and financial modelling skills.  A minimum of being degree qualified or equivalent, ACA or CFA preferable.  ",Research Analyst - Frontier Markets,26.0,4000.0,Monthly,7500.0,Junior Executive
"Tannery House, 37 Tannery Lane 347790",Icon Resources And Technologies Pte Ltd,09 Feb 2019,10 Jan 2019,Full Time,"Roles & Responsibilities 2+ years adequate work experience in IT and Business Management and/or Consulting   Strong QlikView 10 or 11 Design and development background    Strong Database Analysis, Data warehousing, Dimensional Modelling Concepts and has got good SQL Query Skills   QlikView architecture knowledge  .  Experience of multiple QlikView deployments    Performance tune existing QlikView applications & Recommend best practices.    Knowledge in Qlik Sense will be an added advantage    Mentor, and train Client Project teams and end users   ","Requirements Liaise with the Client to gather requirements   Analyze the existing Database, Data warehousing System and build the Dimensional Database   Design and Develop ETL Layer in QlikView   Develop QlikView Dashboards, Analytical Reports for the KPI   QlikView Version Up-gradations  Work in Enterprise Environment of QlikView Servers and QlikView Publisher   Good communication Skills   Provide end user Training ",Senior Consultant,2.0,3000.0,Monthly,6000.0,Professional
"Tannery House, 37 Tannery Lane 347790",Icon Resources And Technologies Pte Ltd,09 Feb 2019,10 Jan 2019,Permanent,"Roles & Responsibilities4+ years adequate work experience in IT and Business Management and/or Consulting using Qlikview/Qliksense for developing Reporting dashboards.    Job Description:  1. Strong QlikView 10 or 11 Design and development background. 2. Strong Database Analysis, Data warehousing, Dimensional Modelling Concepts and has got good SQL Query Skills 3. QlikView Architecture knowledge 4. Experience of multiple QlikView deployments 5. Performance tune existing QlikView applications & Recommend best practices. 6. Knowledge in Qlik Sense will be an added advantage 7. Coach, mentor, and train Client Project teams and end users 8. Managing the Team of Jr/Sr consultants","Requirements1. Liaise with the Client to gather requirements 2. Analyze the existing Database, Data warehousing System and build the Dimensional Database 3. Design and Develop ETL Layer in QlikView 3. Develop QlikView Dashboards, Analytical Reports for the KPI 4. QlikView Version Upgradations 5. Work in Enterprise Environment of QlikView Servers and QlikView Publisher 6. Good communication Skills 7. Provide end user Training",Technical Lead- Bi,1.0,5000.0,Monthly,6500.0,Senior Executive
"Tannery House, 37 Tannery Lane 347790",Icon Resources And Technologies Pte Ltd,09 Feb 2019,10 Jan 2019,Full Time,"Roles & Responsibilities 2+ years adequate work experience in IT and Business Management and/or Consulting   Strong QlikView 10 or 11 Design and development background    Strong Database Analysis, Data warehousing, Dimensional Modelling Concepts and has got good SQL Query Skills   QlikView architecture knowledge  .  Experience of multiple QlikView deployments    Performance tune existing QlikView applications & Recommend best practices.    Knowledge in Qlik Sense will be an added advantage    Coach, mentor, and train Client Project teams and end users   ","Requirements Liaise with the Client to gather requirements   Analyze the existing Database, Data warehousing System and build the Dimensional Database   Design and Develop ETL Layer in QlikView   Develop QlikView Dashboards, Analytical Reports for the KPI   QlikView Version Up-gradations  Work in Enterprise Environment of QlikView Servers and QlikView Publisher   Good communication Skills   Provide end user Training ",Senior Consultant,0.0,3000.0,Monthly,6000.0,Professional
"Nanyang Technological University, 50 Nanyang Avenue 639798",Nanyang Technological University,09 Feb 2019,10 Jan 2019,"Contract, Full Time","Roles & ResponsibilitiesResearch Assistant in the Laboratory of Dr. Xiaomeng Wang We are currently recruiting a Research Assistant who will join the laboratory of Vascular Biology at Lee Kong Chian School of Medicine (LKC medicine), a joint medical school between Imperial College London and Nanyang Technological University (NTU). Our lab in located in Experimental Medicine Building at Yunnan Campus of Nanyang Technological University Singapore. We focus on the molecular and cellular mechanism of vascular dysfunction associated various diseases using the combination of in vitro, ex vivo and in vivo models. The lab will foster reciprocal interactions between the members of the lab and the members of the NTU life science clusters including, but not limited to, LKC medicine and School of Biological Sciences. We will provide exciting opportunities and vibrant atmospheres as well as state-of-arts core facilities. Excited and motivated individuals are all encouraged to apply.   For more information, please visit: http://www.lkcmedicine.ntu.edu.sg/aboutus/Faculty-and-Staff/Pages/Wang-Xiaomeng.aspx   Responsibilities:  Assist purchasing of equipment, materials and consumables and provide general supports for the lab.   Perform experiments, document results, and analyse data.   Keep track of cell lines, plasmids and other reagents and materials in the lab.   Animal maintenance and related experiments   Attend a lab meeting on weekly basis.      Application Procedure: If you are interested to pursue a career with the School, please apply via APPLY NOW button below with your cover letter, CV and names/ contact details of two references at your earliest convenience. Only shortlisted candidates will be notified.","RequirementsSkills and qualifications:  Candidates should have a Bachelor’s in any relevant field of cell biology, molecular biology, biochemistry, or other life sciences.   Applicants should have at least 3 year of previous research experience or laboratory training.   Self-motivated and well-organized with good communication and technical skills.   Be able to work independently and collaborate effectively in a highly diverse and interdisciplinary team.   Prior knowledge in live cell imaging and cell biology is preferred. Experimental skills in molecular biology, biochemistry or light microscopy will be adding an advantage. ",Research Assistant,10.0,2700.0,Monthly,5400.0,Professional
"Samsung Hub, 3 Church Street 049483",Qatar Airways Group (Q.C.S.C.),09 Feb 2019,10 Jan 2019,Permanent,"Roles & ResponsibilitiesAbout the Job: As a Regional Cargo Business Analyst you will proactively investigate and coordinate business intelligence for the region. You will be responsible for analysis and monitoring of regional KPI's. You will be monitoring and reporting for all commercial, sales, handling and operational matters in the region and overseeing performance. You will be observing and reporting for new sales opportunities in the region and assists in analysis for new destinations in the region.  You will produce regular and ad hoc reports for the Regional Cargo Team and Management when required. You will be required to assist in preparing costs and revenue budgets and all the data needed.","RequirementsAbout You: To qualify for the role of Regional Cargo Business Analyst (Internally known as Regional Cargo Support Officer), it is advantageous for you to either be a graduate with 4 years of experience related in the freight industry or a Masters' Degree holder. A Higher education in mathematics or business statistics is also preferred. It is essential that you have Project Management experience and strong quantitative and qualitative analytical skills.  Good command of written and spoken English is essential. You must also be a good communicator with a team oriented personality. It is essential that you have Job specific skills like Business modelling and a high level of business objects knowledge.",Regional Cargo Business Analyst,24.0,3500.0,Monthly,5500.0,Executive
"Az @ Paya Lebar, 140 Paya Lebar Road 409015",The Supreme Hr Advisory Pte. Ltd.,09 Feb 2019,10 Jan 2019,Full Time,"Roles & Responsibilities Prepare drawings and detailed design documents for preliminary, construction and as-built status by using BIM Modeling, AutoCAD, Revit Assist Project Engineers and Project Managers at all levels Remain constantly updated with the drafting technology to maintain technical competency Plan all drawing request to meet the submission deadline On time delivery of all drawings, correct and accurate drawings and maintain soft copy of achieve drawings Draft plans and detailed drawings for structures, installations, and construction projects working from sketches or notes. Finish and duplicate drawings and documentation packages, according to required mediums and specifications for reproduction using blueprinting, photography, or other duplicating methods. Review rough sketches, drawings, specifications, and other engineering data received from civil engineers to ensure that they conform to design concepts. Explain drawings to production or construction teams and provide adjustments as necessary. Calculate weights, volumes, and stress factors and their implications for technical aspects of designs. ",RequirementsDylan Then Reg No: R1878687 The Supreme HR Advisory Pte Ltd EA No: 14C7279  ,Drafter [Bim /  Autocad /  Revit /  Photoshop /  3D Max /  Blueprinting],1.0,2000.0,Monthly,2600.0,Junior Executive
"Marina Bay Financial Centre, 12 Marina Boulevard 018982",Dbs Bank Ltd.,09 Feb 2019,10 Jan 2019,"Permanent, Full Time","Roles & ResponsibilitiesIn this role, you will:  be responsible for setting and maintaining the accounting setup for treasury systems interact with Front Office/Financial/Regulatory/MIS reporting teams to understand the requirements for product accounting/reporting. work with Technology/Vendor as necessary to fulfill requirements investigate issues with system accounting entries be involved with system automation projects to streamline processes or system upgrades become familiar with data flows into downstream reporting systems to facilitate Finance reporting requirements 	  ","Requirements Bachelor Degree with at least 5 years of relevant working experience Familiar with products traded  (Derivatives, Bonds, Repos, Structured Notes etc) and their associated accounting entries Awareness of the relevant accounting standards that govern the accounting of treasury products. Familiarity with Murex/Ubix is a plus Possess the curiosity and desire to open up the system black box and understand processing and underlying report logic Able to document and communicate effectively Ability to understand simple SQL is a plus 	  ","Contract Senior (1 Yr Contract), Treasury System Accounting, Group Finance (180003Cx )",4.0,2000.0,Monthly,4000.0,Non-Executive
