company_location,company_name,date_expiry,date_posted,employment_type,job_description,job_requirements,job_title,num_apps,salary_lower,salary_type,salary_upper,seniority
"Ibm Place, 9 Changi Business Park Central 1 486048",Ibm Singapore Pte Ltd,30 Jan 2019,31 Dec 2018,"Permanent, Full Time","Roles & Responsibilities Be the Workday functional expert and lead clients through the design sessions, capture requirements and define project scope Guide clients through all project phases including discovery, design, configuration and testing Assist clients in fully integrating the Workday system into their current business environments Advise client on options, risks, and any impacts on other processes or systems Work closely with the data team on tenant builds and the integration team with design and configuration of interfaces Assist the Project Manager in development and review or project timeline and deliverables Lead Delivery Assurance reviews Provides mentoring and product guidance to Senior Consultants and Principal Consultants Continually seek ways to improve the process of delivering Workday solutions Ability to act as a mentor and coach teammates to build trust, knowledge and assist them elevating their skills Ability to recognize potential issues or software shortcomings then provide solutions to resolve those issues or software gaps Maintain confidentiality in dealing with confidential data and business information and initiatives Ensure successful implementation and client success ","Requirements Degree in Accounting or chartered accountant/CPA preferred Workday Financial certification is must. Workday FDM certification or experience is must. Minimum 4 years of implementing Workday financial solutions as a Workday consultant. Minimum 3 Workday Finance projects implementation experience as Workday Finance Consultant. Extensive experience as a functional lead in the following areas: FDM, General Ledger, Accounts Payable, Grant and/or Fund Management, Procurement, Fixed Assets, Projects, Cash/Treasury, Financial Reporting Experience in re-engineering finance business processes Experience in developing functional business integration requirements Knowledge of accounting principles, standards and compliance Advanced MS Excel (formulas, pivot tables, v lookups) and MS office skills Possess clear and effective communication skills Possess and exercise critical thinking skills ",Workday Financial Architect,2.0,9000.0,Monthly,12000.0,Professional
,A. Menarini Singapore Pte. Ltd.,30 Jan 2019,31 Dec 2018,Contract,"Roles & ResponsibilitiesAccountability Statement/Summary To  support  the  development  and  growth  of  the  company  through  the  effective management and analysis of the Menarini Supply Chain. 1. Assist to review, clean up and maintain item master data in system 2. Assist on NPIs,on-going and discontinued supply chain projects 3. Demand Planning: a. Carry out regular S&OP with Product & Sales Managers to understand market demand & trends b. Review forecast numbers to set constraints in FARO system c. Highlight and minimize potential destruction risks 4. Supply Planning Process Management: a. Communicates inventory requirements to all suppliers b. Manage the relationship with all supply points c. Work with supplier and WH to ensure minimum stock inventory level is achieved and all other inventory targets are achieved d. Ensure supply constraints are identified/communicated and work with Sales & Marketing Team on action plans to avoid impacts e. Ensure all stock is delivered on time and to the appropriate standards f. Ensure the Supply Chain processes adhere to all relevant GMP & GDP requirements g. Raising Supplier POs 5. Maintain Supply Chain providers: a. Key liaison with 3rd party logistics (3PL) • Inventory Movement matters (i.e. samples – arrangement & dispensing , complaint samples – track & follow-up, stock conversion, batch release, trade returns, goods destruction, etc.) • Brunei product exporting • Obtaining invoices and supporting documents • Conducting cycle count and annual stock take • Monitoring of product complaint samples • Ensure service targets with 3PL are well-maintained b. Freight Forwarders • Provide with documents for import/export and customs clearance • To implement KPI target with appointed forwarder 6. Managing operations with key partners and Regional SC Team: a. Submit Supply Plan/Inventory Reports* b. Issuing of POs and posting of goods receipt (GR) notes c. Check status of monthly shipments d. Verify regulatory changes e. RSL (where applicable) f. To collate data for the tracking of Returns/Claims for reporting to partner companies (where applicable) 7. Perform all work in a responsible manner that ensures the health and safety of yourself and all other employees 8. Perform other related duties as assigned by your reporting supervisor","Requirementsi) Experience and qualification   Diploma/Degree in Supply Chain Management/Logistics  Good interpersonal & communication skills  Expert proficiency in MS Office Excel application  Basic knowledge in MS Office applications (Word, PowerPoint, Outlook)  At least 2-3 years of supply chain planning experience in a Sales & Marketing organization  Previous pharmaceutical environment experience is desirable    ii) Competencies and soft skills   Good organizational skills  Meticulous and numerate  Highly task-oriented and focused  Demonstrable negotiation skills  Ability to work autonomously (and contribute to a Team)  Ability to influence others with limited authority (i.e. Persuasive)  Ability to manage multiple projects simultaneously  Good communication skills  High level of enthusiasm and motivation ",Supply Chain Executive (1-Year Contract),19.0,2300.0,Monthly,3500.0,Executive
"Eon Shenton, 70 Shenton Way 079118",Cloudgo Pte. Ltd.,30 Jan 2019,31 Dec 2018,"Permanent, Full Time","Roles & ResponsibilitiesSummary: CloudGo is actively looking for Senior Salesforce Consultant to support the implementation for our clients. This person will support other projects across the company as well giving you exposure to many clients at once.   Responsibilities: As a Senior Consultant, you will use your mix of technology and business acumen to support the full life cycle of Salesforce implementations for our clients. You will work closely with clients to understand their needs and then translate those needs into software designs and software configurations. You will be accountable for on-time, high quality software project deliveries, including Analysis, Design, Configuration, Integration, Data Migration and Quality Assurance.  Play a multi-faceted systems analyst role on cloud-based Salesforce solution implementations. Work closely with the key client stakeholders to ensure alignment of business and functional objectives with the technology solution. Conduct requirements discovery and design sessions with client and ACF team members and create analysis deliverables. Collaborate with colleagues to create an overall solution architecture and detailed designs to support business needs. Perform hands-on application configuration, external system integration, and data migration. Develop and deliver training. Plan and execute system and user acceptance testing of the solution. ","RequirementsRequirements:  Minimum 5 years of software implementation experience preferred; IT Consulting experience preferred. Salesforce experience required; previous Salesforce Administrator experience ideal. Full SDLC implementation and integration experience of Salesforce (SFDC) CRM required. Salesforce Admin or Developer Certification required. Experience in business analysis techniques including requirements analysis, conceptual design, creating detailed design specifications, and quality assurance. Understanding of relational databases including data modeling, mapping and/or data conversion. Self-motivation and the ability to grasp concepts quickly. Excellent communication skills and ability to drive results. Ability to succeed in fast-paced, highly collaborative and team-oriented environments supporting multiple client engagements. Strong analytical, problem-solving and the ability to grasp new concepts quickly. BS Degree in Information Technology or related field required. ",Salesforce Senior Consultant,2.0,5000.0,Monthly,6000.0,Middle Management
"Singapore Wine Vault Building, 6 Fishery Port Road 619747",Redmart Limited,30 Jan 2019,31 Dec 2018,Full Time,"Roles & ResponsibilitiesAs one of the fastest growing e-commerce companies in Asia, RedMart offers an unparalleled startup experience. Our culture: entrepreneurial, fiercely-intelligent, team-oriented, deeply-creative and whatever you add to it! We’re fanatic about improving our customer experience and providing “wow” customer service.  We're interested in talented, creative and passionate people joining our all-star team who believe in our mission: To save our customers time for the things that really matter in life!  Our technology focused “RED Teams” are generally made up of the following roles: product managers, software engineers, data scientists, industrial and process engineers, and analysts. Each team is focused on a specific function of the business (e.g. consumer, transport, fulfillment, inventory, CRM) and faces external customers or specific business stakeholders as “internal customers”.  Role Purpose At RedMart we use technology to delight our customers; we innovate to make our customers’ lives better.  As a Product Manager on the Consumer Apps RED Team, you will be responsible for working with software engineers to solve consumer pain points and offer new features and services related to search, browse, checkout, payments and our membership program, continuously improving the consumer experience. Key tasks and responsibilities Your primary areas of responsibility will be to:  Be responsible for delivering on key consumer experience and business KPIs  Develop and manage effective stakeholder relationships, involvement and expectations with Commercial, Marketing, Excom and other stakeholders Perform extensive data analysis to gain consumer insights and identify pain points. Define appropriate consumer and business metrics and create reports to track consumer behavior. Follow up on past feature performance and share findings with the team.  Partner with UX to conduct user research Build innovative, high-quality roadmaps based on company goals, team goals and technology goals to grow customers and overall spend, and improve customer experience. Manage product backlogs, including prioritizing and balancing tactical and strategic goals, and making correct trade offs between customer experience, operational, financial and technical priorities. Work closely with product designers, software and industrial engineers to ensure the technical solutions and process optimizations are properly designed, prioritized and delivered on time. Develop the right communication and training materials to support successful implementation and sustainability of the solutions developed. Manage projects through the complete life-cycle and deliver sustainable change. Assess the financial impact of solutions and prepare business cases. Take a project lead role to coordinate with other tech teams on large, cross-team projects.    Attitude & behaviours critical to success To be successful in this role, you should have a passion for understanding the consumer, as well as possess a unique blend of business and technical savvy. In addition to focusing on flawless execution you will have high energy, intellectual curiosity and proven track record of delivering results.  You will have demonstrated:  Perseverance. Building a great company that customers love is hard work. Many challenges await and we are looking for team members we can count on when things get tough. High business impact. We are results oriented. We value people who focus on the right things and get them done. Strategic awareness, financial fluency and a strong understanding of a profit and loss account. Strong product and business judgement. Willingness and ability to take smart risks and fail forward. Exceptional attention to detail. Excellent written and verbal communication skills with ability to effectively communicate with business and technology partners, peers and senior management. Must exhibit strong interpersonal skills and ability to work with multiple stakeholders to drive success. Able to be a key influencer in the team’s strategy and contribute significantly to team planning, showing good judgement making technical trade-offs between the team’s short term and long term business needs, and the needs of the company as a whole  Strong team player: Thrives in a collaborative environment and be committed to the success of the team as a whole. A true “roll up the sleeves” working attitude to lead by example.     ","RequirementsQualifications / Relevant Work Experience  Bachelor’s degree in computer science, finance, economics or related discipline Solid product management experience in a fast-moving, agile environment working directly with engineers, designers and stakeholders Superb data-analysis skills, including proficiency in Excel and SQL. Knowledge of Tableau is a plus. Proven track record of using analytics testing to inform product development decisions and measure results.  Track record of successfully delivering multi-stakeholder projects that marry technology, people and process. Ecommerce experience is a plus (website, digital platforms) ",Product Manager,33.0,8000.0,Monthly,11000.0,Professional
38 Carpenter Street 059917,Equatorial Marine Fuel Management Services Pte. Ltd.,30 Jan 2019,31 Dec 2018,"Permanent, Full Time","Roles & ResponsibilitiesThe technology lead is responsible for the overall planning, organizing, leading and executing all tech initiatives with the team. This includes directing all tech related operations to meet business and customer requirements as well as the support and maintain existing applications and develop new solutions. You will work closely with our product team to understand business and customer requirements to design, create and improve system, data architecture, application, network and security architectures. Responsibilities:  The technical problem solver. Serve as the primary subject matter advisor on tech related matters and provide guidance to developers. To work closely with Design, Product, Business Managers, Data Scientist to define the scope of product requirements. Establish and implement key best practices in coding, application development, tech architecture design and technical documentation. Ensure documentation for development codes, application design, user testing scenarios, tech architecture and system deployment guide is carried out. Review and improve technical processes to enhance work productivity. Custodian for system architecture, codes and test plans. Participates on all hardware and software evaluations. Lead the developers together with the Product Manager in AGILE methodology. Hands on coding is required. ","RequirementsJob Requirements:   Bachelor’s degree in computer science or related field. Minimum of five (5) years of experience within relevant management, development and planning areas of tech development. Full stack developer with working experience in web and mobile application development. Experience in developing and working with REST API. Experience in network & system design, application design, data architecture design. Core language competencies are Python, Django, Node.js, React, GraphQL and PostgresQL. Bonus language competencies are R, Spark, Scalar, ReactNative and MySQL. Knowledge in setting up cloud infrastructure. Knowledge in setting up data architecture. Knowledge in setting up and/or working with analytics architecture.    Please include your portfolios of work, last drawn pay and reason(s) for leaving your last employment in your CV. Please send your resume to hr@emf.com.sg",Tech Lead,2.0,4000.0,Monthly,8000.0,"Professional, Executive, Senior Executive"
9 Tampines Grande 528735,Sysmex Asia Pacific Pte. Ltd.,30 Jan 2019,31 Dec 2018,"Permanent, Full Time","Roles & ResponsibilitiesKey Job Purpose:  Dossier preparation & product registration submission to HSA, leading to timely introduction of new products and responsible for supplemental filings for any changes Assisting in data/information gathering & dossier compilation for product registration submission & other related licenses for Sysmex Asia Pacific affiliates & distributors including progress monitoring & follow-ups. Provide regulatory support, update, advisory & knowledge sharing to Sysmex Corporation in Japan  & Sysmex affiliates and distributors in order to remain in compliance with the government regulatory requirements in Asia Pacific Provide leadership & support in managing Regulatory Affair’s team, coaching & provide technical guidance to other SAP RA specialists and to affiliates’ Regulatory Affairs  Responsibilities  Prepare & submit product registration documentation & other relevant licences’ application and ensure submissions are complete, properly formatted, and comply with applicable regulatory requirements that lead to timely approval of new product registration in Singapore Review and edit dossier to comply with regulatory requirements Notify and update Health Science Authority (HSA) & any other related agencies of any change of particulars or documents related to product registration Ensure changes to the approved products are timely submitted to authorities as required Ensure and maintain product approvals and licenses, including dealers etc. where applicable Maintain product registration record and product registration database to ensure proper documentation and record filing, including maintain the regulatory database in Sysmex ERP system Support in formulating regulatory plan / strategy for timely introduction of new products in AP region Provide support to Sysmex affiliates and distributors in new product registration, renewals and amendments Maintain the knowledge and awareness of current applicable regulations and standards and industry guidance that impact the company’s compliance. Support business partners in new product registration, renewals and amendments Support Sales & Marketing and Supply Chain Management in all regulatory related areas Coaching & training of other Regulatory Affairs staff including affiliate’s Regulatory Affairs   Manage adverse event reporting, report adverse event to HSA and authorities in Asia Pacific countries within the stipulated timeline   Support in budget planning and company’s Medium-Term Planning Maintain the knowledge and awareness of current applicable regulations and standards and industry guidance that impact the company’s compliance.     ","Requirements Bachelor’s Degree in Medical Science or equivalent At least 6 years of working experience in regulatory affairs or science / technical role in healthcare industry (R&D, Clinical or other technical functions) and preferably related to in vitro diagnostics medical device products Have a good understanding of Regulatory framework in Asia Pacific countries Knowledge of Medical Device Regulation in countries outside APAC, e.g. USA, EU, Japan, etc. Customer focused with excellent communication and interpersonal skills Exhibits analytical ability and solves problems Demonstrates personal leadership, enthusiasm and a result-oriented team player in a cross-functional environment to ensure the success of the company’s targets and goals Ability to manage and prioritize multiple projects and tasks Meticulous, good organizing skills and meeting timeline Travel requirement: up to 20% per year in Asia Pacific region    Interested candidates are invited to write in with a detailed resume stating current and expected salary package to : career@sysmex-ap.com All applications will be treated with the strictest confidentiality. We regret that only shortlisted candidates will be notified.","Asst Manager  /  Senior Specialist, Regulatory Affairs",11.0,4000.0,Monthly,7000.0,"Manager, Executive, Senior Executive"
,Alphatech Business Solutions Pte. Ltd.,30 Jan 2019,31 Dec 2018,Contract,"Roles & Responsibilities Actively engage in the creation of new disruptive and transformational products and services through an understanding of the end user and rapid prototyping in an iterative agile delivery environment. Understand the essence of a concept and work independently and continuously improve on the underlying idea, which leads to the implementation of a viable and creative product. Apply user experience and design concepts that fuse with software elements to create truly immersive and user centric front end software. Develop and leverage various front­end web framework and components to visualize data, solve problems and uncover new opportunities, resulting in usable prototypes. Develop web and mobile applications ensuring best possible quality, performance and responsiveness of applications, including the identification and resolution of performance bottlenecks and issues. Monitor quality and performance of applications on production and continuously improve user experience. Senior members will lead squads (scrum teams) dedicated in the implementation of Proof-of-Concepts (POCs), Prototypes and Pilots with strategic customers Promote customer advocacy by engaging with strategic customers, country affiliates and business partners on the formulation of POCs, Prototypes and Pilots in associated documentation Support the Technology Development Managers / Directors to prioritize concept requests at each stage of the OIC process (e.g. ideation, concept validation, agile prototyping)  Hands-on Involvement in the roadmap planning, design, architecting and coding of the POCs, Prototypes and Pilots Engage in the whole DevOps lifecycle from the development, testing, deployment, maintenance and operations of products and services Participate in the building and enhancement of a robust pipeline to support the automation of various development associated tasks to achieve continuous integration and delivery Proactively devise innovative solutions by constantly broadening and deepening the skillsets, and attaining awareness of trends and development in the technical domain to address latest challenges faced by various industries Identify best practices from industry and implement new and evolve methodology as appropriate  Achieve higher rate, quality and lower cost of prototyping, experimentation, and concept pilots by leveraging Design Thinking, Agile methodologies, best practices and reuse  Create Intellectual Property (IP) in the form of patents, publication of papers in the relevant areas that is tightly aligned to the strategic direction of the GSD Thought leadership in the application of the latest technology to address challenges in Public Safety and to pioneer innovations that promotes the eminence of the GSD ","Requirements Minimum Bachelor Degree in relevant discipline. Minimum 3 years of relevant work experience in software development and experience in creating, developing and deploying front end web applications. Possess passion for User Experience (UX) and demonstrates strong flair in the aesthetics arena to push the envelope for User Interfaces (UI) that attains both factor and form for a seamless and intuitive user interaction. Relevant work experience in using front­end framework such as React, Redux, D3, Websocket, SCSS (or other similar Frameworks and Functional Programming JavaScript etc. Knowledge of UI frameworks, MVP/MVC application design and complex, reactive and responsive based UI mobile optimized websites, mobile web browsers and third party libraries for Web application. Experience in using automated build tools like Gulp, Webpack, Babel, NPM, etc. Understand how to debug in HTTP, XHR, JSON, CORS, SSL, etc. Technical knowledge in mobile application development (Android and/or iOS) is a plus. Familiar with RESTful APIs to connect Android and/or iOS applications to back-end cloud services. Knowledge of other languages is a plus: Java, Python, .NET, etc. Back-end software engineering knowledge, QA tools (e.g. Selenium, Mocha, Sinon, Chai) and methodology (Agile, BDD, TDD) is a plus. Good knowledge of UI design principles and best practices Proficient with code versioning tools like Git ",Principal  /  Advisory Software Engineer,0.0,7000.0,Monthly,9000.0,Professional
,Alphatech Business Solutions Pte. Ltd.,30 Jan 2019,31 Dec 2018,"Permanent, Flexi Work","Roles & Responsibilities The incumbent will be working as a part of the testing team and the Primary job responsibilities are: Derive Test Data from multiple application Prepare and review test case, test execution and required artefacts Conduct Product Testing, SIT/UAT, Database Testing and work towards a zero defect plan Knowledge in Agile and Waterfall model Prepare test scripts, execute scripts and assist in automation ISTQB Foundation Level Certification Preferred Self-motivated individual with a great sense of responsibility. A Work ethic of dependability through punctuality, flexibility, and adaptability to perform as an efficient, detail oriented team player ",Requirements 8+ years of software testing experience in Capital Markets 5-8 years of experience in Wealth management or Private Banking 1-2 years of experience in Core Banking Application (OLYMPIC/T24) 2-3 years of experience in AAA product 4-5 years of experience in ETL Testing 4-5 years of experience in Integration Testing (Data Flow between CRM/PMS/Core Banking) 2-3 years of experience in Automation Testing (QTP/UFT) Solid functional testing experience Experience in Migration Testing (Preferred) ,Temenos Tester,1.0,6000.0,Monthly,7500.0,Middle Management
,Alphatech Business Solutions Pte. Ltd.,30 Jan 2019,31 Dec 2018,Contract,"Roles & Responsibilities Facilitate IT related projects for the Group and APAC branches Understand business function and analyze users’ requirements, make a clear scope of project and build consensus with users (Create ‘Project Management Plan’) Lead in analysis and scoping of data sourcing and functional enhancements, functional/application design, functional specifications, discuss and obtain users agreements Create project schedule, project activity list and control to keep the schedule and within budget Perform Functional SIT Prepare necessary documents to facilitate and deliver the project (Release checklist, UAT results, etc) ","Requirements At least 10 years of relevant experience in a Financial Institution for Regulatory Reporting Good understanding of Unsecured Credit, Credit Card/Personal Loans, Core Banking and data requirement for MAS759/760 reporting Capability in Regulatory requirement analysis and functional design skills Knowledge on WKFS platform is preferred Experience with project management best practices/ methodologies/ project lifecycle ",Senior Business Analyst (Regulatory Reporting Systems),10.0,6500.0,Monthly,9000.0,Manager
,Alphatech Business Solutions Pte. Ltd.,30 Jan 2019,31 Dec 2018,Permanent,"Roles & Responsibilities Implement BW classic object migration to BW HANA project Implement continuous improvement projects (shorten data loads time, improve reports response time Good at analysis and documentation Regular interaction with client’s SME & TPM for project work Work closely with the Business Information Management Group, process drivers, Subject Matter Experts and colleagues in the BI team  ","Requirements Degree in IT-related field or equivalent. 6 to 8 years of Experienced BW HANA Consultant.Experience of 6+ years in SAP BI/BW, both back end and front experience At least 1 years in BI7.x and BW on HANA development experience (aDSO, Composite Provider, Calculation views, etc) Minimum 3 full cycles of medium/complex BW implementations Experience of 6+ years in SAP BI/BW, both back end and front experience At least 1 years in BI7.x and BW on HANA development experience (aDSO, Composite Provider, Calculation views, etc) Minimum 3 full cycles of medium/complex BW implementations Good business knowledge in SAP logistics modules Good knowledge of interfacing SAP BW to other SAP products (R3, APO, CRM, MDG etc) ABAP knowledge to develop custom extractors, DTP routines, Transformation routines, etc Developer experience with Reporting tools (Design Studio, Webi, Analysis for Excel, Power BI, Lumira, IDT/Universe) Good development experience with LIS extractors (Sales Order, Billing, FI-GL, Purchase Order, Configuration extractors) Basic to Advanced knowledge of SQL to be used natively with HANA and MS SQL databases Creation of schemas, tables, views, Creation of Stored Procedures,Creation of SSIS,Data Modelling ",Sap Bw Hana Consultant,7.0,5500.0,Monthly,8000.0,Professional
,Alphatech Business Solutions Pte. Ltd.,30 Jan 2019,31 Dec 2018,Contract,"Roles & Responsibilities10+ years of experience with a mix of Power BI Developer and Architect skills. Experience of Power BI and SSIS, SSRS, SQL SERVER   •   Analyze source map documents and create packages to move the data from source to destination •   Having good experience creating Dashboards using Power BI","Requirements10+ years of experience with a mix of Power BI Developer and Architect skills. Experience of Power BI and SSIS, SSRS, SQL SERVER   •   Analyze source map documents and create packages to move the data from source to destination •   Having good experience creating Dashboards using Power BI",Bi Developer,1.0,5000.0,Monthly,8000.0,Professional
"Az @ Paya Lebar, 140 Paya Lebar Road 409015",The Supreme Hr Advisory Pte. Ltd.,30 Jan 2019,31 Dec 2018,Full Time,"Roles & Responsibilities To carry out maintenance tasks such as modification, overhaul and repair of aerospace components to the specified standard in accordance to the maintenance data Inspection of test instruments, general maintenance of tools and rigs, condition of consumables and general conditions of work area To perform the pneumatic high pressure air testing to ensure the serviceability of the components after repair completion Any other tasks assigned by the Supervisor ",RequirementsDylan Then Reg No: R1878687 The Supreme HR Advisory Pte Ltd EA No: 14C7279  ,Workshop Technician [Mechatronics / Mechanical /  Air Force],4.0,2000.0,Monthly,2400.0,Junior Executive
"Suntec Tower Five, 5 Temasek Boulevard 038985",Ikigai Enablers Pte. Ltd.,30 Jan 2019,31 Dec 2018,Full Time,"Roles & ResponsibilitiesParticipate in the development activities, and own all issues and projects assigned by Development Lead. Work within all operational workflow and processes and bring technical expertise in Markit EDM. Adhere to control disciplines e.g. code change standards and release processes. Ensuring data received and delivered is fit for purpose, includes automated validation and reconciliation where possible and is delivered in a timely fashion. Participate and collaborate within the development team in requirements gathering, clarification, and analyse impacts on issue or users requirements.","Requirements1. Overall atleast 5 years of experience in software development 2. Atleast 3 years Experience as Markit EDM Developer with hands-on experience in MEDM. Caertification in Markit EDM will be an advantage 3. Should be able to work with business team for requirement gathering. 4. Strong understanding of Markit EDM components - both core and UI 5. Strong knowledge of SQL Server, database performance tuning etc. 6. Strong communication skills both verbal and written  ",Markit Edm Consultant,1.0,6000.0,Monthly,10000.0,Senior Executive
1003 Bukit Merah Central 159836,Healthbeats Pte. Ltd.,30 Jan 2019,31 Dec 2018,Permanent,"Roles & ResponsibilitiesThe Finance & Administration Executive will support the Company's finance/accounting functions, as well as day-to-day office operational and administrative functions. He/She covers duties such as work that is specific to accounts receivable, accounts payable, tax filing, data compilation, billing, payroll or other accounting tasks. He/She works specifically with accruals, fixed assets accounting or the monthly and yearly finalisation of accounts for audit purposes. He/She assists with the preparation of trial balance, financial statements and consolidated financial statements. He/She may be called on to participate in ad-hoc finance-related projects and systems testing when necessary. In his/her administrative role, he/she will assist the HR department in general administrative tasks relating to recruitment management and office procurement.","Requirements~ Assign account codes to all transactions in the accounting system. ~ Calculate customer/supplier account balances and reconcile with totals. ~ Compile the relevant business documentation used in banking processes. ~ Enter accurate and timely data into the accounting system. ~ Maintain accurate financial records and statements. ~ Perform month-end closing activities. ~ Process payroll transactions into the organisations accounting system. ~ Record and process all business transactions within the organisations accounting system using principles of double-entry accounting. ~ Record transactions and events relating to inventory, accruals, prepayments, capital structure and finance costs. ~ Record transactions and events relating to sales, purchases, receivables, payables and cash. ~ Retrieve system reports from the accounting system for managements use. ~ Use relevant IT systems and tools effectively for data analysis. ~ Assist with HR administration job duties, including checking and processing staff claims and employee recruitment. ~ Assist in office operational functions, including sourcing and procurement of office vendors/suppliers, organising and co-ordinating external client and internal/staff functions, events and meetings. ~ Administrative support to the various heads of department and team members",Finance And Administration Executive,48.0,2500.0,Monthly,3500.0,Executive
"Central Plaza, 298 Tiong Bahru Road 168730",Network For Electronic Transfers (Singapore) Pte Ltd,30 Jan 2019,31 Dec 2018,"Permanent, Full Time","Roles & ResponsibilitiesPosition Summary   The incumbent will be part of a team of Application Support Engineers primarily responsible for providing application support to a suite of Payments System applications in production to ensure maximum service uptime.   He/She will be responsible for responding to level 2 application incidents, production application maintenance, installations, system upgrades, application patches as well as manage vendor engagements.   Key Requirements    Involved in the requirements gathering, analysis, system integration test, and user assisted testing as part of the Software Development Lifecycle (SDLC)     Support application deployment requests initiated by Change Requests, plan and maintain the application environment with the latest patches, especially cyber security related mandates.     Support Disaster recovery exercises, including responding to level 2 incidents, to diagnose, troubleshoot as well as coordinate with the Application Development team for the successful resolution of issues.     Work closely with Incident Manager to ensure Preventive and detective measures of the applications are identified and implemented.     Ensure that stakeholders comply with the organization’s policies and procedures while to find innovative ways to optimize systems efficiency and increase productivity thru automation of tasks.     Track helpdesk tickets to a closure within the stipulated SLAs through detailed investigation support or route help desk tickets to the parties responsible for successful resolution.     Gather data metrics to conduct operational trend analysis, to improve capacity management to ensure that the suite of Payment Systems under their charge is operating at an optimal efficiency.   ","Requirements Diploma or Degree in Computer Science or relevant Technology disciplines     At least 4 years’ experience in an application development or support role in medium to large organizations.     Technical Proficiency in the following:     Application servers such as JBoss, Apache, Tomcat, WebSphere, IIS Programming Languages such as Java, Javascript, HTML, CSS Operating Systems such as LINUS, UNIX, Windows Relational Database Management System  (MySQL, MSSQL, Oracle) concepts SQL queries for data retrieval and analysis Scripting (VBA, excel and/or other languages) and automation Experience in Incident, Problem and Change Management     Team player with excellent communication and interpersonal skills that thrives in a fast-paced and dynamic environment     Prior experience or knowledge of Payments or Transaction banking systems would be highly advantageous ",Application Support Engineer,15.0,4500.0,Monthly,7500.0,Professional
,Bluechip Platforms Asia Pte. Ltd.,30 Jan 2019,31 Dec 2018,Full Time,"Roles & ResponsibilitiesOur client is a Fintech business that is focused on peer to peer lending. They are currently growing at a seriously impressive rate within the financial services industry. Recently they have crossed over US$100 million in funding for local SMEs.   Job Responsibilities   As this is a growing Fintech business, most people in the organisation wear many hats. That flexibility is key to anyone who wishes to work here. Main responsibilities for the AVP, Credit Risk Analytics will be:-   Preparing and analysing risk reports such as portfolio performance, industry exposure, vendor performance and customers historical trends.  Overseeing approval process, credit operations & collections and manage end to end risk process .  Co-ordinate with data analytics team and develop financial models, conduct benchmarking & process analysis.  Oversee compliance activities, including KYC/AML checks and regulatory reporting as stipulated by the regulators.  Conceptualize and develop new products suitable for retail, micro and SME market.    Requirements/Qualifications In order to apply for the AVP, Credit Risk Analytics, candidates will be expected to demonstrate a track record of strong credit analytics ability. Additionally they will need to have the following:-   Bachelor's Degree in Finance, Accounting, or Business Management  Minimum 5 years credit analytics experience in SME or Business Banking or Retail Lending space  Experience in using credit analytics tools extensively  Well-developed organizational skills, with the ability to multi-task, initiate and manage details to drive projects to timely completion  Ability to drive team to common goal, demonstrate innovative thinking, influencing and execution. ",Requirements**Apply here** https://www.bluechipcareers-asia.com/jobDetails/4531/avp-credit-risk-analytics-fintech For more Banking and Finance Jobs visit us at: https://www.bluechipcareers-asia.com,"Avp, Credit Risk Analytics (Fintech)",2.0,,,,Senior Executive
"The Alpha, 10 Science Park Road 117684",Wintech Nano-Technology Services Pte. Ltd.,30 Jan 2019,31 Dec 2018,Full Time,"Roles & Responsibilities•             Being able to operate analytical instruments in lab environment and conduct analysis for various customers independently; •             Being able to prepare samples in needs and ensure the quality of the work and trouble-shoot the causes when problem occurs; •             Being able to write analytical reports; •             Spearheading all aspects of surface analysis activities for the company; •             Document new failure analysis operating procedures, training and certification specs; •             Communicate with customer for selecting proper analytical techniques and data interpretation; •             Participate in ISO17025 in maintaining the system","Requirements•             Bachelor or above in Material Science, Physics, analytical Chemistry or related science. Surface analysis experience (such as XPS, SIMS, FTIR, AFM etc.) is preferred; •             Hands-on sample preparation experience for various analysis; •             Team player with strong work ethic and able to thrive independently as well; strong problem solving skills; •             Strong language and reporting skills",Failure Analysis Engineer,7.0,3000.0,Monthly,5000.0,Junior Executive
10 International Business Park 609928,M1 Net Ltd.,30 Jan 2019,31 Dec 2018,Full Time,"Roles & Responsibilities Identify new business opportunities for Corporate Mobile, IDD, Broadband, Leased Line, Email & Web Hosting, and Data Centre services Penetrate and pursue opportunities for account growth with existing and new customers Build and improve the quality of business relationships with customers, suppliers and business partners ","Requirements Degree or Diploma in any discipline Relevant sales experience or experience in providing IT solutions, technical services would be advantageous A sound understanding of the Telecommunications and IT industry Able to communicate fluently and confidently Strong desire to succeed and achieve results Dynamic with a can-do attitude Applicants with no prior relevant experience are also welcome to apply ","Account Manager, Corporate Sales & Solutions",7.0,2500.0,Monthly,4500.0,"Executive, Senior Executive"
10 International Business Park 609928,M1 Limited,30 Jan 2019,31 Dec 2018,Full Time,"Roles & Responsibilities Identify new business opportunities for Corporate Mobile, IDD, Broadband, Leased Line, Email & Web Hosting, and Data Centre services Penetrate and pursue opportunities for account growth with existing and new customers Build and improve the quality of business relationships with customers, suppliers and business partners ","Requirements Degree or Diploma in any discipline Relevant sales experience or experience in providing IT solutions, technical services would be advantageous A sound understanding of the Telecommunications and IT industry Able to communicate fluently and confidently Strong desire to succeed and achieve results Dynamic with a can-do attitude Applicants with no prior relevant experience are also welcome to apply ","Account Manager, Corporate Sales & Solutions",6.0,2500.0,Monthly,4500.0,"Executive, Senior Executive"
